id;po_code;prsnumber;product_code;department_code;sub_total;created_by;created_date;updated_by;updated_date;is_active
30024;64072;70460017640;69376;7046;440.000000;Jeffry Lantang;2024-04-26 14:17:32.330;NULL;NULL;Y
30025;64072;70460017674;69177;7046;54.000000;Jeffry Lantang;2024-04-26 14:17:32.330;NULL;NULL;Y
30026;64073;70460017385;67845;7046;326.000000;Jeffry Lantang;2024-04-26 14:42:50.747;NULL;NULL;Y
30027;64073;70460017385;69655;7046;1450.000000;Jeffry Lantang;2024-04-26 14:42:50.747;NULL;NULL;Y
30028;64073;70460017385;66835;7046;5624.000000;Jeffry Lantang;2024-04-26 14:42:50.747;NULL;NULL;Y
30029;64073;70460017385;67846;7046;151.000000;Jeffry Lantang;2024-04-26 14:42:50.747;NULL;NULL;Y
30030;64073;70460017385;67844;7046;201.000000;Jeffry Lantang;2024-04-26 14:42:50.747;NULL;NULL;Y
30031;64074;70460017445;60045;7034;4000.000000;Jeffry Lantang;2024-04-29 14:30:45.690;NULL;NULL;Y
30032;64075;70460017691;65955;7046;250000000.000000;Jeffry Lantang;2024-04-29 14:41:38.620;NULL;NULL;Y
30033;64076;70420017686;65010;7042;750000.000000;Jeffry Lantang;2024-04-30 10:46:10.137;NULL;NULL;Y
30034;64076;70420017686;61337;7042;3100000.000000;Jeffry Lantang;2024-04-30 10:46:10.137;NULL;NULL;Y
30035;64076;70420017686;65453;7042;720000.000000;Jeffry Lantang;2024-04-30 10:46:10.137;NULL;NULL;Y
30036;64076;70420017686;54177;7042;190000.000000;Jeffry Lantang;2024-04-30 10:46:10.137;NULL;NULL;Y
30037;64077;70460017692;50125;7046;21750000.000000;Erni Ending;2024-04-30 15:09:33.460;NULL;NULL;Y
30038;64078;70460017607;68898;7046;31683780.000000;Jeffry Lantang;2024-04-30 15:32:42.687;Jeffry Lantang;2024-04-30 15:34:56.077;N
30039;64078;70460017607;69744;7046;4647612.000000;Jeffry Lantang;2024-04-30 15:32:42.687;Jeffry Lantang;2024-04-30 15:34:56.077;N
30040;64078;70460017607;69765;7046;1636188.000000;Jeffry Lantang;2024-04-30 15:32:42.687;Jeffry Lantang;2024-04-30 15:34:56.077;N
30041;64078;70460017607;69967;7046;18722204.000000;Jeffry Lantang;2024-04-30 15:32:42.687;Jeffry Lantang;2024-04-30 15:34:56.077;N
30042;64078;70460017607;69769;7046;4926660.000000;Jeffry Lantang;2024-04-30 15:32:42.687;Jeffry Lantang;2024-04-30 15:34:56.077;N
30043;64078;70460017607;69767;7046;4926660.000000;Jeffry Lantang;2024-04-30 15:32:42.687;Jeffry Lantang;2024-04-30 15:34:56.077;N
30044;64078;70460017607;69682;7046;827616.000000;Jeffry Lantang;2024-04-30 15:32:42.687;Jeffry Lantang;2024-04-30 15:34:56.077;N
30045;64079;70460017607;68898;7046;31683780.000000;Jeffry Lantang;2024-04-30 15:35:34.803;NULL;NULL;Y
30046;64079;70460017607;69744;7046;4647612.000000;Jeffry Lantang;2024-04-30 15:35:34.803;NULL;NULL;Y
30047;64079;70460017607;69765;7046;1636188.000000;Jeffry Lantang;2024-04-30 15:35:34.803;NULL;NULL;Y
30048;64079;70460017607;69967;7046;18722204.000000;Jeffry Lantang;2024-04-30 15:35:34.803;NULL;NULL;Y
30049;64079;70460017607;69769;7046;4926660.000000;Jeffry Lantang;2024-04-30 15:35:34.803;NULL;NULL;Y
30050;64079;70460017607;69767;7046;4926660.000000;Jeffry Lantang;2024-04-30 15:35:34.803;NULL;NULL;Y
30051;64079;70460017607;69682;7046;827616.000000;Jeffry Lantang;2024-04-30 15:35:34.803;NULL;NULL;Y
30052;64080;70460017699;67011;7046;230000.000000;Jeffry Lantang;2024-04-30 16:51:09.003;NULL;NULL;Y
30053;64081;70460017701;65197;7046;2750000.000000;Jeffry Lantang;2024-04-30 16:54:43.147;Jeffry Lantang;2024-04-30 16:55:23.707;Y
30054;64082;70420017688;51562;7042;9625000.000000;Erni Ending;2024-05-02 09:50:51.380;NULL;NULL;Y
30055;64083;70420017688;50881;7042;60000.000000;Erni Ending;2024-05-02 10:22:36.927;NULL;NULL;Y
30056;64083;70440017702;50881;7044;80000.000000;Erni Ending;2024-05-02 10:22:36.927;NULL;NULL;Y
30057;64083;70440017700;56003;7044;6200000.000000;Erni Ending;2024-05-02 10:22:36.927;NULL;NULL;Y
30058;64083;70460017693;64197;7046;380000.000000;Erni Ending;2024-05-02 10:22:36.927;NULL;NULL;Y
30059;64084;70420017572;10105;7042;6675675.673680;Erni Ending;2024-05-02 11:40:13.613;Erni Ending;2024-05-02 11:43:15.740;Y
30060;64085;70460017667;01684;7046;5208333.333000;Erni Ending;2024-05-02 15:08:29.113;NULL;NULL;Y
30061;64086;70460017677;01745;7046;10459183.675000;Erni Ending;2024-05-02 15:38:29.150;NULL;NULL;Y
30062;64088;70420017698;51800;7042;1953000.000000;Erni Ending;2024-05-06 09:14:24.467;Daniel Watuna;2024-05-06 16:26:04.817;Y
30063;64087;70420017688;50135;7042;678000.000000;Erni Ending;2024-05-06 09:19:01.307;NULL;NULL;Y
30064;64087;70420017688;50291;7042;612000.000000;Erni Ending;2024-05-06 09:19:01.307;NULL;NULL;Y
30065;64087;70420017688;54136;7042;270000.000000;Erni Ending;2024-05-06 09:19:01.307;NULL;NULL;Y
30066;64087;70420017688;52014;7042;475000.000000;Erni Ending;2024-05-06 09:19:01.307;NULL;NULL;Y
30067;64087;70320017680;56966;7032;792000.000000;Erni Ending;2024-05-06 09:19:01.307;NULL;NULL;Y
30068;64087;70420017688;50090;7042;130000.000000;Erni Ending;2024-05-06 09:19:01.307;NULL;NULL;Y
30069;64087;70320017679;56298;7032;241200.000000;Erni Ending;2024-05-06 09:19:01.307;NULL;NULL;Y
30070;64089;70460017705;62690;7046;510000.000000;Jeffry Lantang;2024-05-06 10:42:49.583;NULL;NULL;Y
30071;64089;70420017697;65467;7042;375000.000000;Jeffry Lantang;2024-05-06 10:42:49.583;NULL;NULL;Y
30072;64089;70420017697;69666;7042;625000.000000;Jeffry Lantang;2024-05-06 10:42:49.583;NULL;NULL;Y
30073;64090;70420017689;51584;7042;2040000.000000;Erni Ending;2024-05-06 10:59:42.737;NULL;NULL;Y
30074;64091;70440017704;10015;7044;623200.000000;Erni Ending;2024-05-06 13:47:45.387;NULL;NULL;Y
30075;64091;70440017704;10027;7044;28000.000000;Erni Ending;2024-05-06 13:47:45.387;Rostefince Saberatu;2024-05-06 13:54:43.590;Y
30076;64091;70440017704;10022;7044;801000.000000;Erni Ending;2024-05-06 13:47:45.387;NULL;NULL;Y
30077;64091;70440017704;10018;7044;818300.000000;Erni Ending;2024-05-06 13:47:45.387;NULL;NULL;Y
30078;64091;70440017704;10021;7044;25200.000000;Erni Ending;2024-05-06 13:47:45.387;NULL;NULL;Y
30079;64091;70440017704;10066;7044;19000.000000;Erni Ending;2024-05-06 13:47:45.387;Rostefince Saberatu;2024-05-06 13:54:43.590;Y
30080;64091;70440017704;10019;7044;201000.000000;Erni Ending;2024-05-06 13:47:45.387;NULL;NULL;Y
30081;64091;70440017704;10037;7044;1020300.000000;Erni Ending;2024-05-06 13:47:45.387;NULL;NULL;Y
30082;64091;70440017704;10016;7044;314900.000000;Erni Ending;2024-05-06 13:47:45.387;NULL;NULL;Y
30083;64091;70440017704;10014;7044;142600.000000;Erni Ending;2024-05-06 13:47:45.387;NULL;NULL;Y
30084;64092;70420017658;90328;7042;370000.000000;Erni Ending;2024-05-06 15:28:47.600;NULL;NULL;Y
30085;64092;70420017687;90170;7042;1200000.000000;Erni Ending;2024-05-06 15:28:47.600;NULL;NULL;Y
30086;64093;70420017658;90167;7042;720000.000000;Erni Ending;2024-05-06 15:29:16.380;NULL;NULL;Y
30087;64093;70420017687;90092;7042;600000.000000;Erni Ending;2024-05-06 15:29:16.380;NULL;NULL;Y
30088;64094;70420017709;98748;7042;1998000.000000;Erni Ending;2024-05-06 16:18:49.817;Daniel Watuna;2024-05-06 16:22:17.693;Y
30089;64095;70460017708;54311;7046;350000.000000;Erni Ending;2024-05-07 09:07:53.800;NULL;NULL;Y
30090;64095;70460017708;54458;7046;50000.000000;Erni Ending;2024-05-07 09:07:53.800;NULL;NULL;Y
30091;64095;70460017707;56500;7046;1120000.000000;Erni Ending;2024-05-07 09:07:53.800;NULL;NULL;Y
30092;64095;70460017707;56501;7046;560000.000000;Erni Ending;2024-05-07 09:07:53.800;NULL;NULL;Y
30093;64095;70460017707;56389;7046;400000.000000;Erni Ending;2024-05-07 09:07:53.800;NULL;NULL;Y
30094;64095;70460017707;58553;7046;60000.000000;Erni Ending;2024-05-07 09:09:55.547;NULL;NULL;Y
30095;64096;70440017710;10014;7044;616400.000000;Erni Ending;2024-05-07 13:38:58.517;NULL;NULL;Y
30096;64096;70440017710;10066;7044;95000.000000;Erni Ending;2024-05-07 13:38:58.517;NULL;NULL;Y
30097;64096;70440017710;10037;7044;307800.000000;Erni Ending;2024-05-07 13:38:58.517;NULL;NULL;Y
30098;64096;70440017710;10024;7044;1178000.000000;Erni Ending;2024-05-07 13:38:58.517;NULL;NULL;Y
30099;64096;70440017710;10015;7044;988100.000000;Erni Ending;2024-05-07 13:38:58.517;NULL;NULL;Y
30100;64096;70440017710;10018;7044;656600.000000;Erni Ending;2024-05-07 13:38:58.517;NULL;NULL;Y
30101;64096;70440017710;10016;7044;314900.000000;Erni Ending;2024-05-07 13:38:58.517;NULL;NULL;Y
30102;64098;70460017714;67445;7046;10630000.000000;Jeffry Lantang;2024-05-07 13:42:48.380;NULL;NULL;Y
30103;64097;70460017713;66380;7062;6000000.000000;Erni Ending;2024-05-07 13:54:34.350;NULL;NULL;Y
30104;64099;70460017716;61321;7046;1762500.000000;Erni Ending;2024-05-07 14:07:50.233;NULL;NULL;Y
30105;64100;70460017610;69689;7033;14000000.000000;Jeffry Lantang;2024-05-08 13:51:33.320;NULL;NULL;Y
30106;64100;70460017610;69692;7033;37000000.000000;Jeffry Lantang;2024-05-08 13:51:33.320;NULL;NULL;Y
30107;64101;70460017719;03982;7046;11000000.000000;Jeffry Lantang;2024-05-08 17:02:46.337;NULL;NULL;Y
30108;64102;70460017730;51228;7034;2550000.000000;Jeffry Lantang;2024-05-10 09:52:14.817;NULL;NULL;Y
30109;64102;70460017730;54021;7034;1260000.000000;Jeffry Lantang;2024-05-10 09:52:14.817;NULL;NULL;Y
30110;64103;70420017739;51584;7042;255000.000000;Erni Ending;2024-05-10 11:11:27.320;NULL;NULL;Y
30111;64104;70420017723;51230;7042;10050000.000000;Erni Ending;2024-05-10 11:25:18.410;Erni Ending;2024-05-10 15:07:08.320;N
30112;64105;70420017722;52615;7042;1200000.000000;Erni Ending;2024-05-10 11:27:49.227;NULL;NULL;Y
30113;64106;70420017687;90596;7042;620000.000000;Erni Ending;2024-05-10 11:40:39.337;NULL;NULL;Y
30114;64106;70420017687;99978;7042;620000.000000;Erni Ending;2024-05-10 11:40:39.337;NULL;NULL;Y
30115;64106;70420017687;90597;7042;620000.000000;Erni Ending;2024-05-10 11:40:39.337;NULL;NULL;Y
30116;64106;70420017687;93222;7042;620000.000000;Erni Ending;2024-05-10 11:40:39.337;NULL;NULL;Y
30117;64106;70460017717;90176;7046;300000.000000;Erni Ending;2024-05-10 11:40:39.337;NULL;NULL;Y
30118;64107;70320017375;92111;7032;1170000.000000;Erni Ending;2024-05-10 13:09:00.287;NULL;NULL;Y
30119;64107;70460017583;55632;7046;910000.000000;Erni Ending;2024-05-10 13:09:00.287;NULL;NULL;Y
30120;64108;70420017723;51230;7042;10050000.000000;Erni Ending;2024-05-10 15:08:04.490;NULL;NULL;Y
30121;64109;70560017736;90941;7056;2000000.000000;Erni Ending;2024-05-10 15:47:12.387;NULL;NULL;Y
30122;64110;70460017740;67172;7046;2112000.000000;Jeffry Lantang;2024-05-10 15:55:00.590;Jeffry Lantang;2024-05-10 15:56:06.503;Y
30123;64111;70440017711;63047;7044;5010000.000000;Jeffry Lantang;2024-05-10 16:51:03.730;NULL;NULL;Y
30124;64112;70440017737;10034;7044;1071125.000000;Erni Ending;2024-05-13 09:02:17.537;NULL;NULL;Y
30125;64112;70440017737;10066;7044;36400.000000;Erni Ending;2024-05-13 09:02:17.537;NULL;NULL;Y
30126;64112;70440017737;10016;7044;337800.000000;Erni Ending;2024-05-13 09:02:17.537;NULL;NULL;Y
30127;64112;70440017737;10015;7044;610400.000000;Erni Ending;2024-05-13 09:02:17.537;NULL;NULL;Y
30128;64112;70440017737;10036;7044;51900.000000;Erni Ending;2024-05-13 09:02:17.537;NULL;NULL;Y
30129;64113;70420017721;20001;7042;167500.000000;Erni Ending;2024-05-13 09:57:19.103;NULL;NULL;Y
30130;64114;70420017734;RM0004;7042;6637.500000;Erni Ending;2024-05-13 10:13:50.990;Erni Ending;2024-05-13 14:49:25.763;N
30131;64114;70420017734;RM0003;7042;5828.000000;Erni Ending;2024-05-13 10:13:50.990;Erni Ending;2024-05-13 14:49:25.763;N
30132;64115;70460017669;68412;7046;13873850.000000;Erni Ending;2024-05-13 11:11:47.270;Erni Ending;2024-05-13 11:18:16.717;N
30133;64115;70460017669;63597;7046;145675600.000000;Erni Ending;2024-05-13 11:11:47.270;Erni Ending;2024-05-13 11:18:16.717;N
30134;64115;70460017669;69068;7046;26707200.000000;Erni Ending;2024-05-13 11:11:47.270;Erni Ending;2024-05-13 11:18:16.717;N
30135;64116;70460017669;68412;7046;13873850.000000;Erni Ending;2024-05-13 11:18:50.677;Erni Ending;2024-05-13 11:23:33.927;Y
30136;64116;70460017669;63597;7046;145675600.000000;Erni Ending;2024-05-13 11:18:50.677;Erni Ending;2024-05-13 11:22:53.333;Y
30137;64116;70460017669;69068;7046;26707200.000000;Erni Ending;2024-05-13 11:18:50.677;Erni Ending;2024-05-13 11:24:17.300;Y
30138;64117;70420017734;RM0004;7042;6212.700000;Erni Ending;2024-05-13 14:51:41.200;NULL;NULL;Y
30139;64117;70420017734;RM0003;7042;5452.000000;Erni Ending;2024-05-13 14:51:41.200;NULL;NULL;Y
30140;64118;70460017732;61412;7046;9108000.000000;Jeffry Lantang;2024-05-14 10:51:33.223;NULL;NULL;Y
30141;64119;70460017747;66058;7046;525000.000000;Erni Ending;2024-05-14 11:08:51.270;NULL;NULL;Y
30142;64120;70460017645;69588;7046;2500000.000000;Jeffry Lantang;2024-05-14 11:21:17.480;NULL;NULL;Y
30143;64121;70460017731;63228;7046;7129500.000000;Jeffry Lantang;2024-05-14 11:41:32.623;NULL;NULL;Y
30144;64121;70460017731;61551;7046;3258500.000000;Jeffry Lantang;2024-05-14 11:41:32.623;NULL;NULL;Y
30145;64121;70460017731;69052;7046;4704000.000000;Jeffry Lantang;2024-05-14 11:41:32.623;NULL;NULL;Y
30146;64122;70460017741;80012;7046;300000000.000000;Jeffry Lantang;2024-05-14 11:46:20.587;NULL;NULL;Y
30147;64123;70460017394;03811;7046;225000000.000000;Jeffry Lantang;2024-05-14 14:13:40.620;Jeffry Lantang;2024-05-14 14:23:03.927;N
30148;64124;70460017394;03811;7046;225000000.000000;Jeffry Lantang;2024-05-14 14:23:39.453;NULL;NULL;Y
30149;64125;70460017670;02753;7046;42000000.000000;Erni Ending;2024-05-14 14:51:40.740;NULL;NULL;Y
30150;64126;70460017649;03888;7046;35000000.000000;Erni Ending;2024-05-14 15:01:13.803;NULL;NULL;Y
30151;64127;70460017745;66058;7046;3500000.000000;Erni Ending;2024-05-15 09:19:26.747;NULL;NULL;Y
30152;64128;70440017754;69092;7044;6200000.000000;Erni Ending;2024-05-15 11:52:40.873;NULL;NULL;Y
30153;64129;70460017634;54504;7062;3500000.000000;Jeffry Lantang;2024-05-15 14:20:57.523;NULL;NULL;Y
30154;64130;70460017634;54506;7062;3360000.000000;Jeffry Lantang;2024-05-15 14:26:05.500;NULL;NULL;Y
30155;64131;70460017742;69690;7062;3855000.000000;Jeffry Lantang;2024-05-15 14:44:36.060;NULL;NULL;Y
30156;64132;70420017761;20058;7042;44421.000000;Erni Ending;2024-05-15 15:50:03.193;Erni Ending;2024-05-15 16:39:45.270;N
30157;64132;70420017761;20059;7042;43146.000000;Erni Ending;2024-05-15 15:50:03.193;Erni Ending;2024-05-15 16:39:45.270;N
30158;64133;70420017757;10120;7042;58420.000000;Erni Ending;2024-05-15 16:15:50.620;Erni Ending;2024-05-15 16:19:30.210;Y
30159;64134;70420017761;20058;7042;43968.951000;Erni Ending;2024-05-15 16:40:29.647;NULL;NULL;Y
30160;64134;70420017761;20059;7042;42706.926000;Erni Ending;2024-05-15 16:40:29.647;NULL;NULL;Y
30161;64135;70460017749;03777;7046;10204081.630000;Erni Ending;2024-05-15 16:53:49.643;NULL;NULL;Y
30162;64136;70460017750;51228;7033D;1275000.000000;Jeffry Lantang;2024-05-15 17:00:35.453;NULL;NULL;Y
30163;64136;70460017750;54021;7033D;630000.000000;Jeffry Lantang;2024-05-15 17:00:35.453;NULL;NULL;Y
30164;64136;70460017750;54563;7033D;350000.000000;Jeffry Lantang;2024-05-15 17:00:35.453;NULL;NULL;Y
30165;64137;70440017759;10014;7044;616400.000000;Erni Ending;2024-05-16 09:44:21.197;NULL;NULL;Y
30166;64137;70440017759;10016;7044;314900.000000;Erni Ending;2024-05-16 09:44:21.197;NULL;NULL;Y
30167;64137;70440017759;10015;7044;915800.000000;Erni Ending;2024-05-16 09:44:21.197;NULL;NULL;Y
30168;64137;70440017759;10018;7044;656600.000000;Erni Ending;2024-05-16 09:44:21.197;NULL;NULL;Y
30169;64137;70440017759;10037;7044;324000.000000;Erni Ending;2024-05-16 09:44:21.197;NULL;NULL;Y
30170;64137;70440017759;10024;7044;1354700.000000;Erni Ending;2024-05-16 09:44:21.197;NULL;NULL;Y
30171;64137;70440017759;10066;7044;95000.000000;Erni Ending;2024-05-16 09:44:21.197;NULL;NULL;Y
30172;64138;70460017756;54534;7044;2560000.000000;Jeffry Lantang;2024-05-16 10:01:58.647;NULL;NULL;Y
30173;64139;70460017637;56885;7046;1900000.000000;Jeffry Lantang;2024-05-16 10:05:57.203;NULL;NULL;Y
30174;64140;70460017758;63247;7046;1700000.000000;Jeffry Lantang;2024-05-16 13:18:07.950;NULL;NULL;Y
30175;64141;70420017149;53669;7042;2375000.000000;Erni Ending;2024-05-16 16:15:57.947;NULL;NULL;Y
30176;64142;70460017748;60594;7046;230000.000000;Jeffry Lantang;2024-05-16 16:51:04.027;NULL;NULL;Y
30177;64143;70420017738;42129;7042;9250000.000000;Erni Ending;2024-05-17 10:09:06.120;NULL;NULL;Y
30178;64143;70420017738;41138;7042;9250000.000000;Erni Ending;2024-05-17 10:09:06.120;NULL;NULL;Y
30179;64143;70420017738;42131;7042;3900000.000000;Erni Ending;2024-05-17 10:09:06.120;Erni Ending;2024-05-17 10:17:21.617;Y
30180;64143;70420017738;41561;7042;1950000.000000;Erni Ending;2024-05-17 10:09:06.120;NULL;NULL;Y
30181;64143;70420017738;42121;7042;9250000.000000;Erni Ending;2024-05-17 10:09:06.120;NULL;NULL;Y
30182;64143;70420017738;42130;7042;3900000.000000;Erni Ending;2024-05-17 10:09:06.120;NULL;NULL;Y
30183;64144;70460017727;03987;7046;10215000.000000;Erni Ending;2024-05-17 11:54:08.723;NULL;NULL;Y
30184;64145;70460017720;03977;7046;13015000.000000;Erni Ending;2024-05-20 10:01:40.777;NULL;NULL;Y
30185;64146;70420017768;54012;7042;505000.000000;Erni Ending;2024-05-20 10:07:53.167;NULL;NULL;Y
30186;64146;70420017772;93257;7042;324000.000000;Erni Ending;2024-05-20 10:07:53.167;NULL;NULL;Y
30187;64146;70420017772;95071;7042;102000.000000;Erni Ending;2024-05-20 10:11:14.680;Erni Ending;2024-05-20 10:11:26.583;Y
30188;64147;70440017774;64197;7044;350000.000000;Erni Ending;2024-05-20 10:19:08.880;NULL;NULL;Y
30189;64147;70420017743;50620;7042;2750000.000000;Erni Ending;2024-05-20 10:19:08.880;NULL;NULL;Y
30190;64147;70420017743;50217;7042;3500000.000000;Erni Ending;2024-05-20 10:19:08.880;NULL;NULL;Y
30191;64148;70460017746;55489;7046;960000.000000;Erni Ending;2024-05-20 10:44:50.570;NULL;NULL;Y
30192;64148;70460017746;64109;7046;860000.000000;Erni Ending;2024-05-20 10:44:50.570;NULL;NULL;Y
30193;64149;70420017772;92566;7042;1498000.000000;Erni Ending;2024-05-20 11:07:49.647;NULL;NULL;Y
30194;64150;70420017767;51488;7042;4640000.000000;Erni Ending;2024-05-20 13:33:20.963;NULL;NULL;Y
30195;64151;70440017753;90182;7044;450000.000000;Erni Ending;2024-05-20 13:40:37.867;NULL;NULL;Y
30196;64152;70420017724;10325;7042;550.000000;Erni Ending;2024-05-20 13:58:59.180;NULL;NULL;Y
30197;64153;70440017628;65410;7044;19500000.000000;Jeffry Lantang;2024-05-20 14:22:52.007;NULL;NULL;Y
30198;64155;70420017769;34250;7042;10250000.000000;Erni Ending;2024-05-20 14:30:34.677;NULL;NULL;Y
30199;64154;70460017771;68939;7046;2900000.000000;Jeffry Lantang;2024-05-20 14:30:35.910;NULL;NULL;Y
30200;64156;70440017726;91453;7044;510000.000000;Erni Ending;2024-05-21 11:43:16.403;NULL;NULL;Y
30201;64156;70320017776;91453;7032;1320000.000000;Erni Ending;2024-05-21 11:46:08.117;NULL;NULL;Y
30202;64157;70420017760;35020;7042;37115250.000000;Erni Ending;2024-05-21 11:53:25.503;NULL;NULL;Y
30203;64158;70420017760;35021;7042;37115250.000000;Erni Ending;2024-05-21 11:54:21.223;NULL;NULL;Y
30204;64159;70460017633;03325;7046;74500000.000000;Erni Ending;2024-05-22 16:52:31.027;NULL;NULL;Y
30205;64160;70460017554;03398;7046;59500000.000000;Erni Ending;2024-05-22 17:40:01.177;NULL;NULL;Y
30206;64161;70460017787;54534;7034;3200000.000000;Jeffry Lantang;2024-05-24 09:51:55.740;NULL;NULL;Y
30207;64161;70460017787;68302;7034;1160000.000000;Jeffry Lantang;2024-05-24 09:51:55.740;NULL;NULL;Y
30208;64162;70420017773;66967;7042;35520000.000000;Jeffry Lantang;2024-05-24 10:03:46.820;NULL;NULL;Y
30209;64163;70460017784;59636;7046;2800000.000000;Erni Ending;2024-05-24 10:17:34.290;NULL;NULL;Y
30210;64163;70460017784;60314;7046;60000.000000;Erni Ending;2024-05-24 10:17:34.290;NULL;NULL;Y
30211;64163;70460017782;64197;7046;350000.000000;Erni Ending;2024-05-24 10:17:34.290;NULL;NULL;Y
30212;64163;70460017784;56389;7046;1000000.000000;Erni Ending;2024-05-24 10:17:34.290;NULL;NULL;Y
30213;64164;70460017703;64109;7046;860000.000000;Jeffry Lantang;2024-05-24 10:32:40.630;NULL;NULL;Y
30214;64164;70460017703;56875;7046;850000.000000;Jeffry Lantang;2024-05-24 10:32:40.630;NULL;NULL;Y
30215;64165;70420017788;53669;7042;11875000.000000;Erni Ending;2024-05-24 10:58:40.630;NULL;NULL;Y
30216;64166;70460017793;62756;7046;6550000.000000;Jeffry Lantang;2024-05-24 12:14:47.660;Jeffry Lantang;2024-05-24 12:15:05.347;Y
30217;64167;70440017789;10015;7044;1181700.000000;Erni Ending;2024-05-27 10:22:11.523;NULL;NULL;Y
30218;64168;70440017789;10037;7044;1963500.000000;Erni Ending;2024-05-27 10:41:27.880;NULL;NULL;Y
30219;64168;70440017789;10019;7044;308200.000000;Erni Ending;2024-05-27 10:41:27.880;NULL;NULL;Y
30220;64168;70440017789;10014;7044;285200.000000;Erni Ending;2024-05-27 10:41:27.880;NULL;NULL;Y
30221;64168;70440017789;10020;7044;94500.000000;Erni Ending;2024-05-27 10:41:27.880;NULL;NULL;Y
30222;64168;70440017789;10022;7044;1606500.000000;Erni Ending;2024-05-27 10:41:27.880;NULL;NULL;Y
30223;64168;70440017789;10018;7044;1670000.000000;Erni Ending;2024-05-27 10:41:27.880;NULL;NULL;Y
30224;64168;70440016491;10026;7044;0.000000;Erni Ending;2024-05-27 10:41:27.880;Erni Ending;2024-05-27 10:44:08.400;N
30225;64168;70440017789;10027;7044;45000.000000;Erni Ending;2024-05-27 10:41:27.880;NULL;NULL;Y
30226;64168;70440017789;10066;7044;34200.000000;Erni Ending;2024-05-27 10:41:27.880;NULL;NULL;Y
30227;64168;70440017789;10016;7044;629800.000000;Erni Ending;2024-05-27 10:45:42.960;NULL;NULL;Y
30228;64169;70320017778;50979;7032;3850000.000000;Erni Ending;2024-05-27 11:13:28.760;NULL;NULL;Y
30229;64170;70460017785;65599;7046;22560000.000000;Jeffry Lantang;2024-05-27 14:22:59.510;NULL;NULL;Y
30230;64171;70460017503;03883;7046;116050000.000000;Jeffry Lantang;2024-05-27 14:39:09.323;Jeffry Lantang;2024-08-14 14:55:57.350;N
30231;64172;70460017504;03884;7046;42500000.000000;Jeffry Lantang;2024-05-27 14:58:39.133;NULL;NULL;Y
30232;64173;70420017802;54897;7042;1125000.000000;Erni Ending;2024-05-27 15:53:18.553;NULL;NULL;Y
30233;64174;70460017801;54895;7046;3550000.000000;Jeffry Lantang;2024-05-28 11:21:17.070;NULL;NULL;Y
30234;64175;70420017799;60126;7042;11600000.000000;Jeffry Lantang;2024-05-28 11:38:41.397;NULL;NULL;Y
30235;64175;70420017799;60125;7042;5750000.000000;Jeffry Lantang;2024-05-28 11:38:41.397;NULL;NULL;Y
30236;64175;70420017799;60127;7042;8100000.000000;Jeffry Lantang;2024-05-28 11:38:41.397;NULL;NULL;Y
30237;64176;70460017598;FA0006;7038;34140000.000000;Jeffry Lantang;2024-05-28 13:48:54.307;NULL;NULL;Y
30238;64177;70460017763;54689;7046;7800000.000000;Jeffry Lantang;2024-05-28 13:54:41.647;NULL;NULL;Y
30239;64180;70420017797;57455;7042;150000.000000;Erni Ending;2024-05-28 15:19:38.957;NULL;NULL;Y
30240;64181;70440017806;10007;7044;1.500000;Erni Ending;2024-05-28 16:06:04.353;NULL;NULL;Y
30241;64181;70440017806;10042;7044;1.800000;Erni Ending;2024-05-28 16:06:04.353;NULL;NULL;Y
30242;64181;70440017806;10075;7044;2.000000;Erni Ending;2024-05-28 16:06:04.353;NULL;NULL;Y
30243;64178;70420017794;51800;7042;1529850.000000;Erni Ending;2024-05-28 16:54:18.413;NULL;NULL;Y
30244;64179;70420017709;99689;7042;60000.000000;Erni Ending;2024-05-28 16:55:22.350;NULL;NULL;Y
30245;64179;70420017798;95071;7042;154000.080000;Erni Ending;2024-05-28 16:55:22.350;Daniel Watuna;2024-05-29 10:10:33.790;Y
30246;64179;70420017772;90069;7042;676000.000000;Erni Ending;2024-05-28 16:55:22.350;NULL;NULL;Y
30247;64179;70420017798;90812;7042;1779000.000000;Erni Ending;2024-05-28 16:55:22.350;NULL;NULL;Y
30248;64182;70440017807;56003;7044;6200000.000000;Erni Ending;2024-05-29 09:17:18.320;NULL;NULL;Y
30249;64183;70440017780;93648;7044;600000.000000;Erni Ending;2024-05-29 09:24:59.007;NULL;NULL;Y
30250;64184;70460017755;69024;7046;2000000.000000;Jeffry Lantang;2024-05-29 09:41:05.580;NULL;NULL;Y
30251;64185;70500017809;03964;7050;14000000.000000;Erni Ending;2024-05-29 09:41:25.960;Erni Ending;2024-05-29 09:41:40.927;Y
30252;64187;70460017792;60089;7046;420000.000000;Erni Ending;2024-05-29 09:53:04.520;NULL;NULL;Y
30253;64187;70460017792;57848;7046;7200000.000000;Erni Ending;2024-05-29 09:53:04.520;NULL;NULL;Y
30254;64186;70420017808;57899;7042;110.000000;Jeffry Lantang;2024-05-29 09:54:31.140;NULL;NULL;Y
30255;64189;70420017796;90114;7042;2070000.000000;Erni Ending;2024-05-31 10:41:19.537;NULL;NULL;Y
30256;64188;70460017625;01238;7046;843300.000000;Jeffry Lantang;2024-05-31 10:41:28.843;NULL;NULL;Y
