id;prsnumber;productcode;supplier_code;unit_price;top;top_desc;tod;wp;is_selected;created_by;created_date;updated_by;updated_date;is_active
166;203480;01752;384;1600000.000000;CREDIT;"2 weeks after the goods received by PT. SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
167;203483;01754;370;4000000.000000;CREDIT;"2 MINGGU SETELAH SELESAI PEKERJAAN";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
168;203484;63474;377;1950000.000000;CASH;"PAY CASH";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
169;203484;63498;377;1030000.000000;CASH;"PAY CASH";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
170;203484;61337;377;95000.000000;CASH;"PAY CASH";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";"Jeffry Lantang";"2019-07-09 13:17:18.510";N
171;203484;60733;377;75000.000000;CASH;"PAY CASH";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";"Jeffry Lantang";"2022-12-21 13:40:49.710";N
172;203484;60213;377;10000.000000;CASH;"PAY CASH";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
173;203485;63031;543;43400.000000;CREDIT;"2 week after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
174;203485;63030;543;46200.000000;CREDIT;"2 week after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
175;100048;52714;221;1500000.000000;CASH;CAAD;NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
176;203491;63594;155;45500.000000;CASH;"CASH BEFORE DELIVERY";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
177;203491;63596;155;32981.000000;CASH;"CASH BEFORE DELIVERY";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
178;203492;63061;233;15000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
179;203494;63987;92;680000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
180;203497;60064;92;60000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
181;203500;01755;173;8000000.000000;CREDIT;"1 month after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
182;203501;62094;536;1400.000000;CASH;"PAY CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
183;203501;63175;536;2000.000000;CASH;"PAY CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
184;203501;64508;536;8000.000000;CASH;"PAY CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
185;203502;61754;540;6578000.000000;CASH;"CASH ON DELIVERY";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
186;100049;90705;537;300000.000000;CASH;CASH;NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
187;203503;60967;183;2770.000000;CASH;"CASH IN ADVANCE";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
188;203504;01726;120;4000000.000000;CASH;"CASH / CAAD";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
189;203505;63803;546;1515000.000000;CASH;"CASH / CAAD";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
190;203507;61620;233;475000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
191;203509;63814;545;60000.000000;CASH;"PAY CASH";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
192;203512;63815;536;169000.000000;CASH;"PAY CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
193;203512;63816;536;205000.000000;CASH;"PAY CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
194;203512;63817;536;30000.000000;CASH;"PAY CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
195;203512;63818;536;55000.000000;CASH;"PAY CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
196;203513;63819;183;.000000;CASH;"CASH IN ADVANCE";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
197;203516;62129;183;995.000000;CASH;"CASH IN ADVANCE";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
198;203518;63064;92;300000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
199;203520;63820;76;385000.000000;CASH;"PO CASH";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
200;203523;01757;49;2860000.000000;CREDIT;"2 Weeks after the goods received by PT SInar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
201;203525;61343;386;60.000000;CREDIT;"ADVANCED WITH THE ORDER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
202;203525;61344;386;60.000000;CREDIT;"ADVANCED WITH THE ORDER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
203;203525;64353;386;95.000000;CREDIT;"ADVANCED WITH THE ORDER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.847";NULL;NULL;Y
204;203525;64354;386;95.000000;CREDIT;"ADVANCED WITH THE ORDER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
205;203528;61768;545;400000.000000;CASH;"PAY CASH";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
206;203529;62860;256;23500.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
207;203530;01758;346;1375000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
208;203531;63496;321;950000.000000;CASH;"CASH before DELIVERY";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
209;203532;60064;233;56000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
210;203534;69959;472;2452000.000000;CREDIT;"1 month after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
211;203539;63823;8;555000.000000;CASH;"CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
212;203539;63824;8;675000.000000;CASH;"CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
213;203539;63825;8;75000.000000;CASH;"CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
214;203539;63826;8;355000.000000;CASH;"CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
215;203540;01760;346;7250000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
216;203543;63836;92;325000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
217;203544;63838;8;1640000.000000;CASH;"CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
218;203544;63925;8;2050000.000000;CASH;"CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
219;203544;63843;8;700000.000000;CASH;"CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
220;203544;63844;8;975000.000000;CASH;"CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
221;203548;62702;92;1850000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
222;203549;63846;472;1720000.000000;CREDIT;"1 month after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
223;203550;63847;92;675000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
224;203550;63848;92;650000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
225;203551;63857;183;1020.000000;CASH;"CASH IN ADVANCE";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
226;203551;63858;183;134.900000;CASH;"CASH IN ADVANCE";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
227;203551;63859;183;228.000000;CASH;"CASH IN ADVANCE";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
228;203551;63860;183;195.000000;CASH;"CASH IN ADVANCE";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
229;203551;63861;183;298.000000;CASH;"CASH IN ADVANCE";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
230;203551;63862;183;46.450000;CASH;"CASH IN ADVANCE";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
231;203553;01762;49;765000.000000;CREDIT;"2 Weeks after the goods received by PT SInar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
232;203554;63805;472;1005000.000000;CREDIT;"1 month after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
233;203555;01763;19;2300000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
234;203555;01764;19;1500000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
235;203555;01765;19;1500000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
236;100050;99969;57;175000.000000;CASH;"CASH ";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
237;100051;99970;57;155000.000000;CASH;"CASH ";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
238;203557;90097;57;125000.000000;CASH;"CASH ";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
239;203559;60712;513;450000.000000;CASH;"PAY CASH";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
240;203561;63601;238;1238960.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
241;203563;01578;486;1390000.000000;CASH;"CASH / CAAD";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
242;203564;51222;92;335000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
243;203564;50015;92;125000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
244;203565;60522;233;15000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
245;203567;01767;238;1012500.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
246;203569;61771;92;625000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
247;203570;63292;233;45000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
248;203571;50818;92;335000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
249;203571;51223;92;18000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
250;203574;91082;450;22500.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
251;203574;52427;450;75000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
252;203574;52428;450;70000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
253;203574;60064;450;56000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
254;203574;52378;450;60000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
255;203574;62661;450;75000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
256;203574;64152;450;20000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
257;203574;60602;450;75000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
258;203575;63856;450;55000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
259;203575;63668;450;24500.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
260;203575;63380;450;25000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
261;203575;63864;450;23000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
262;203575;50459;450;75000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
263;203575;50015;450;90000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
264;203575;60545;450;13000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
265;203575;63865;450;75000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
266;203576;63866;450;75000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.860";NULL;NULL;Y
267;203576;63870;450;70000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
268;203578;01769;443;2200000.000000;CREDIT;"2 weeks after the goods received";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
269;203579;60064;233;56000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
270;203579;62197;550;15000.000000;CASH;CASH/CAAD;NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
271;203579;62476;233;18000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
272;203580;60826;349;156.000000;CREDIT;"100% BY SWIFT TRANSFER TO OUR BANK AS ORDER ";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
273;203581;01770;478;4300000.000000;CASH;"CASH SETELAH SELESAI PEKERJAAN";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
274;203582;63872;512;137500.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
275;203582;60029;512;22500.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
276;203582;60733;233;95000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";"Jeffry Lantang";"2022-12-21 13:40:49.710";N
277;203582;50015;233;125000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
278;203582;60545;233;12500.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
279;203582;50459;233;170000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
280;203583;64405;349;90.000000;CREDIT;"100% BY SWIFT TRANSFER TO OUR BANK AS ORDER ";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
281;203585;62867;233;3000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
282;203585;69740;233;3000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
283;203585;69741;233;5000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
284;203585;61601;233;45000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
285;203586;63873;482;18348000.000000;CREDIT;"1 month after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
286;203587;60288;92;65000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
287;203588;50459;92;225000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
288;203589;62190;92;125000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
289;203590;69768;92;1970000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
290;203591;60258;92;3500.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
291;203591;62792;92;4500.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
292;203591;66015;92;3500.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
293;203592;01771;370;4350000.000000;CREDIT;"2 MINGGU SETELAH SELESAI PEKERJAAN";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
294;203593;65227;233;15000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
295;203593;60213;233;15000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
296;203593;60029;233;25000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
297;203593;60545;233;12500.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
298;203593;50459;233;170000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
299;203593;50015;233;125000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
300;203595;64526;355;40000.000000;CREDIT;"1 week after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
301;203596;62822;233;20000.000000;CREDIT;"1 Month after the goods received by PT Sinar";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
302;203597;63504;8;65000.000000;CASH;"CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
303;203597;63505;8;60000.000000;CASH;"CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
304;203597;63507;8;270000.000000;CASH;"CASH / TRANSFER";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
305;203598;63874;477;2075000.000000;CASH;"PO CASH / CAAD";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
306;203598;63875;76;2950000.000000;CASH;"PO CASH";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
307;203599;61177;176;5215000.000000;CREDIT;"1 month after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
308;203599;61564;176;710000.000000;CREDIT;"1 month after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
309;203599;63181;176;3100000.000000;CREDIT;"1 month after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
310;203599;69921;176;925000.000000;CREDIT;"1 month after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
311;203600;54132;507;110000.000000;CASH;"CASH SETELAH TERIMA INVOICE";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
312;203602;01774;369;750000.000000;CASH;"CASH SETELAH SELESAI PEKERJAAN";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
313;203603;63877;551;550000.000000;CASH;CASH/CAAD;NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
314;203604;01772;108;35520000.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
315;203605;62161;512;1075000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
316;203605;63876;512;735000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
317;203605;63878;512;340000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
318;203605;63879;108;13500.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
319;203605;63880;108;17500.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
320;203605;63880;108;17500.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
321;203605;63881;108;22500.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
322;203605;63882;108;125000.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
323;203606;62932;512;82000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
324;203606;63883;371;427854.550000;CASH;"CASH BEFORE DELIVERY";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
325;203606;61255;108;75000.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
326;203606;50459;108;175000.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
327;203606;50015;108;125000.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
328;203606;60545;108;25000.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
329;203606;60029;512;22500.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
330;203606;60733;108;65000.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";"Jeffry Lantang";"2022-12-21 13:40:49.710";N
331;203607;60213;108;65000.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
332;203607;61710;512;82000.000000;CREDIT;"2 weeks after the goods received by PT.SPFI";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
333;203607;61973;108;375000.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
334;203607;63884;108;65000.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
335;203608;63885;108;55000.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
336;203608;63886;108;12500.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
337;203608;60190;108;15000.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
338;203608;64152;108;15000.000000;CASH;"CASH SETELAH TERIMA BARANG";NULL;NULL;Y;SYS;"2014-07-19 09:50:34.877";NULL;NULL;Y
