id;sws_code;product_code;qty;soh;uom;created_by;created_date;updated_by;updated_date;is_active
270;003143;52401;1.00;-34.00;SCHT;Merlin Kapojos;2014-09-10 14:07:54.063;NULL;NULL;Y
271;003143;90886;10.00;39.00;PCS;Merlin Kapojos;2014-09-10 14:07:54.067;NULL;NULL;Y
272;003143;90088;1.00;50.00;PADS;Merlin Kapojos;2014-09-10 14:07:54.067;NULL;NULL;Y
273;005739;65221;1.00;3.00;PCS;Swingly Boham;2014-09-10 14:15:43.387;NULL;NULL;Y
274;005739;60138;1.00;0.00;PCS;Swingly Boham;2014-09-10 14:15:43.393;NULL;NULL;Y
275;006542;50979;21.00;1.00;PAIR;Dewi;2014-09-10 14:26:31.103;NULL;NULL;Y
276;005293;90596;1.00;-2.00;0;Wensi Saranggi;2014-09-10 14:36:12.650;NULL;NULL;Y
277;005293;90597;1.00;12.00;0;Wensi Saranggi;2014-09-10 14:36:12.657;NULL;NULL;Y
278;005439;90815;1.00;8.00;PADS;Stainly Langkay;2014-09-10 14:43:11.337;NULL;NULL;Y
279;005439;90088;1.00;50.00;PADS;Stainly Langkay;2014-09-10 14:43:11.343;NULL;NULL;Y
280;005294;51597;1.00;1.00;PCS;Wensi Saranggi;2014-09-10 15:15:16.283;NULL;NULL;Y
281;005440;90812;2.00;14.00;REAMS;Uwen;2014-09-10 16:30:51.997;NULL;NULL;Y
282;006543;51458;3.00;113.00;BAGS;Dewi;2014-09-11 08:29:35.600;NULL;NULL;Y
283;006543;52401;3.00;-36.00;SCHT;Dewi;2014-09-11 08:29:35.607;NULL;NULL;Y
284;006544;10003;160.00;21.00;KGS;Dewi;2014-09-11 08:32:08.817;NULL;NULL;Y
285;006544;10004;125.00;5.00;KGS;Dewi;2014-09-11 08:32:08.820;NULL;NULL;Y
286;006545;10006;25.00;975.00;KG;Dewi;2014-09-11 08:33:50.167;NULL;NULL;Y
287;006546;10007;6250.00;0.00;MT;Dewi;2014-09-11 08:35:13.973;NULL;NULL;Y
288;006546;10002;3250.00;57.00;MT;Dewi;2014-09-11 08:35:13.977;NULL;NULL;Y
289;006547;51458;4.00;113.00;BAGS;Dewi;2014-09-11 08:36:29.393;NULL;NULL;Y
290;006548;52401;1.00;-36.00;SCHT;Dewi;2014-09-11 08:37:55.300;NULL;NULL;Y
291;006549;51458;4.00;113.00;BAGS;Dewi;2014-09-11 08:39:35.867;NULL;NULL;Y
292;006549;52401;2.00;-36.00;SCHT;Dewi;2014-09-11 08:39:35.870;NULL;NULL;Y
293;006550;51585;1.00;3.00;BTL;Dewi;2014-09-11 08:41:24.020;NULL;NULL;Y
294;006550;51504;1.00;31.00;LTR;Dewi;2014-09-11 08:41:24.023;NULL;NULL;Y
295;006101;20001;1403.00;16.00;PCS;Dewi;2014-09-11 08:45:02.937;NULL;NULL;Y
296;005740;70127;20.00;40.00;KGS;Swingly Boham;2014-09-11 08:45:07.600;NULL;NULL;Y
297;006102;20002;118664.00;243.00;PCS;Dewi;2014-09-11 08:46:50.660;NULL;NULL;Y
298;006102;20010;119610.00;212.00;PCS;Dewi;2014-09-11 08:46:50.667;NULL;NULL;Y
299;006103;20035;54901.00;972.00;PCS;Dewi;2014-09-11 08:47:43.690;NULL;NULL;Y
300;005741;50135;1.00;19.00;PCS;Swingly Boham;2014-09-11 08:48:24.450;NULL;NULL;Y
301;005741;50943;1.00;15.00;PCS;Swingly Boham;2014-09-11 08:48:24.453;NULL;NULL;Y
302;005742;70127;20.00;40.00;KGS;Swingly Boham;2014-09-11 08:53:45.093;NULL;NULL;Y
303;005743;62932;50.00;136.00;LE;Swingly Boham;2014-09-11 09:00:54.513;NULL;NULL;Y
304;005743;61837;50.00;148.00;LE;Swingly Boham;2014-09-11 09:00:54.517;NULL;NULL;Y
305;005743;62476;6.00;19.00;KGS;Swingly Boham;2014-09-11 09:00:54.520;NULL;NULL;Y
306;005744;61217;15.00;0.00;PCS;Swingly Boham;2014-09-11 09:14:24.200;NULL;NULL;Y
307;005744;60224;15.00;0.00;PCS;Swingly Boham;2014-09-11 09:14:24.203;NULL;NULL;Y
308;005744;66425;10.00;0.00;PCS;Swingly Boham;2014-09-11 09:14:24.203;NULL;NULL;Y
309;005744;61151;10.00;0.00;PCS;Swingly Boham;2014-09-11 09:14:24.207;NULL;NULL;Y
310;005745;51458;1.00;110.00;BAGS;Swingly Boham;2014-09-11 09:20:00.450;NULL;NULL;Y
311;005652;99979;1.00;19.00;PCS;Anita Walean;2014-09-11 09:49:19.690;NULL;NULL;Y
312;005652;99978;1.00;-6.00;PCS;Anita Walean;2014-09-11 09:49:19.693;NULL;NULL;Y
313;005295;51313;1.00;-6.00;PCS;Wensi Saranggi;2014-09-11 10:20:49.037;NULL;NULL;Y
314;005295;52364;1.00;65.00;PCS;Wensi Saranggi;2014-09-11 10:20:49.040;NULL;NULL;Y
315;005295;90886;10.00;39.00;PCS;Wensi Saranggi;2014-09-11 10:20:49.043;NULL;NULL;Y
316;006104;52401;2.00;-39.00;SCHT;Dewi;2014-09-11 10:22:44.110;NULL;NULL;Y
317;006351;90082;10.00;0.00;PCS;Rizal Sinadia;2014-09-11 10:23:16.887;NULL;NULL;Y
318;006351;90088;2.00;49.00;PADS;Rizal Sinadia;2014-09-11 10:23:16.893;NULL;NULL;Y
319;006351;91100;4.00;8.00;BTL;Rizal Sinadia;2014-09-11 10:23:16.893;NULL;NULL;Y
320;006351;90257;3.00;13.00;PCS;Rizal Sinadia;2014-09-11 10:23:16.897;NULL;NULL;Y
321;006351;90650;3.00;0.00;REAMS;Rizal Sinadia;2014-09-11 10:23:16.897;NULL;NULL;Y
322;006351;90812;4.00;12.00;REAMS;Rizal Sinadia;2014-09-11 10:23:16.900;NULL;NULL;Y
323;006352;90082;10.00;0.00;PCS;Rizal Sinadia;2014-09-11 10:31:50.830;NULL;NULL;Y
324;006352;90088;2.00;49.00;PADS;Rizal Sinadia;2014-09-11 10:31:50.833;NULL;NULL;Y
325;006352;91100;5.00;8.00;BTL;Rizal Sinadia;2014-09-11 10:31:50.837;NULL;NULL;Y
326;006352;90257;3.00;13.00;PCS;Rizal Sinadia;2014-09-11 10:31:50.837;NULL;NULL;Y
327;006352;90650;4.00;0.00;REAMS;Rizal Sinadia;2014-09-11 10:31:50.840;NULL;NULL;Y
328;006352;90812;4.00;12.00;REAMS;Rizal Sinadia;2014-09-11 10:31:50.843;NULL;NULL;Y
329;005746;62410;3.00;5.00;SHTS;Swingly Boham;2014-09-11 11:31:07.147;NULL;NULL;Y
330;005746;61271;5.00;20.00;KGS;Swingly Boham;2014-09-11 11:31:07.153;NULL;NULL;Y
331;005746;60522;10.00;98.00;PCS;Swingly Boham;2014-09-11 11:31:07.153;NULL;NULL;Y
332;005746;60213;3.00;56.00;PCS;Swingly Boham;2014-09-11 11:31:07.157;NULL;NULL;Y
333;005747;61941;1.00;0.00;PC;Swingly Boham;2014-09-11 11:47:31.117;NULL;NULL;Y
334;005296;90255;1.00;9.00;PCS;Wensi Saranggi;2014-09-11 13:25:30.790;NULL;NULL;Y
335;005296;90256;1.00;10.00;PCS;Wensi Saranggi;2014-09-11 13:25:30.793;NULL;NULL;Y
336;005442;52401;1.00;-40.00;SCHT;Stainly Langkay;2014-09-11 13:42:50.633;NULL;NULL;Y
337;006354;10050;3.00;0.00;TINS;Rizal Sinadia;2014-09-11 14:07:17.437;NULL;NULL;Y
338;006354;10051;3.00;0.00;TINS;Rizal Sinadia;2014-09-11 14:07:17.440;NULL;NULL;Y
339;006354;10059;3.00;0.00;TINS;Rizal Sinadia;2014-09-11 14:07:17.443;NULL;NULL;Y
340;006354;10052;3.00;0.00;TINS;Rizal Sinadia;2014-09-11 14:07:17.443;NULL;NULL;Y
341;006354;10055;3.00;0.00;TINS;Rizal Sinadia;2014-09-11 14:07:17.447;NULL;NULL;Y
342;006354;10056;3.00;0.00;TINS;Rizal Sinadia;2014-09-11 14:07:17.447;NULL;NULL;Y
343;006354;10057;3.00;0.00;TINS;Rizal Sinadia;2014-09-11 14:07:17.450;NULL;NULL;Y
344;006354;10053;3.00;0.00;TINS;Rizal Sinadia;2014-09-11 14:07:17.450;NULL;NULL;Y
345;006105;52364;1.00;64.00;PCS;Dewi;2014-09-11 15:04:09.600;NULL;NULL;Y
346;006105;51313;1.00;-7.00;PCS;Dewi;2014-09-11 15:04:09.607;NULL;NULL;Y
347;006105;52346;1.00;803.00;PCS;Dewi;2014-09-11 15:04:09.607;NULL;NULL;Y
348;006106;52364;1.00;64.00;PCS;Dewi;2014-09-11 15:06:26.913;NULL;NULL;Y
349;006106;51313;1.00;-7.00;PCS;Dewi;2014-09-11 15:06:26.917;NULL;NULL;Y
350;006106;52346;1.00;803.00;PCS;Dewi;2014-09-11 15:06:26.917;NULL;NULL;Y
351;006107;51458;3.00;101.00;BAGS;Dewi;2014-09-12 08:18:04.517;NULL;NULL;Y
352;006107;52401;3.00;-45.00;SCHT;Dewi;2014-09-12 08:18:04.523;NULL;NULL;Y
353;006108;51458;4.00;101.00;BAGS;Dewi;2014-09-12 08:25:00.037;NULL;NULL;Y
354;006108;52401;2.00;-45.00;SCHT;Dewi;2014-09-12 08:25:00.043;NULL;NULL;Y
355;006109;51458;4.00;101.00;BAGS;Dewi;2014-09-12 08:27:14.737;NULL;NULL;Y
356;006110;10003;160.00;21.00;KGS;Dewi;2014-09-12 08:28:50.280;NULL;NULL;Y
357;006110;10004;150.00;5.00;KGS;Dewi;2014-09-12 08:28:50.283;NULL;NULL;Y
358;006111;10007;6500.00;0.00;MT;Dewi;2014-09-12 08:31:32.503;NULL;NULL;Y
359;006111;10002;3000.00;57.00;MT;Dewi;2014-09-12 08:31:32.507;NULL;NULL;Y
360;006112;51585;1.00;3.00;BTL;Dewi;2014-09-12 08:32:59.407;NULL;NULL;Y
361;006112;51504;1.00;31.00;LTR;Dewi;2014-09-12 08:32:59.410;NULL;NULL;Y
362;006113;20001;2127.00;16.00;PCS;Dewi;2014-09-12 08:35:44.923;NULL;NULL;Y
363;005748;60064;2.00;61.00;SACK;Swingly Boham;2014-09-12 08:43:35.190;NULL;NULL;Y
364;005749;61331;1.00;0.00;LGTS;Swingly Boham;2014-09-12 09:16:33.593;NULL;NULL;Y
365;00749;64355;1.00;0.00;LE;Eduard Civil;2014-09-12 09:26:17.320;NULL;NULL;Y
366;00749;66360;1.00;0.00;PCS;Eduard Civil;2014-09-12 09:26:17.327;NULL;NULL;Y
367;005751;62996;1.00;0.00;PCS;Swingly Boham;2014-09-12 09:28:41.493;NULL;NULL;Y
368;005752;65911;5.00;0.00;KGS;Swingly Boham;2014-09-12 09:44:26.497;NULL;NULL;Y
369;003990;90058;2.00;0.00;BOX;Viven Pungus;2014-09-12 09:59:24.090;NULL;NULL;Y
370;003990;90148;1.00;0.00;BOXES;Viven Pungus;2014-09-12 09:59:24.093;NULL;NULL;Y
371;003990;91089;1.00;1.00;PCS;Viven Pungus;2014-09-12 09:59:24.097;NULL;NULL;Y
372;003990;90257;1.00;10.00;PCS;Viven Pungus;2014-09-12 09:59:24.097;NULL;NULL;Y
373;005753;65562;2.00;0.00;PCS;Eduard Civil;2014-09-12 10:16:40.127;NULL;NULL;Y
374;005754;62922;4.00;0.00;PCS;Eduard Civil;2014-09-12 10:26:48.003;NULL;NULL;Y
375;005754;63690;6.00;0.00;PCS;Eduard Civil;2014-09-12 10:26:48.007;NULL;NULL;Y
376;006114;20002;124307.00;243.00;PCS;Dewi;2014-09-12 13:16:30.413;NULL;NULL;Y
377;006114;20010;123645.00;212.00;PCS;Dewi;2014-09-12 13:16:30.417;NULL;NULL;Y
378;006116;20035;49476.00;972.00;PCS;Dewi;2014-09-12 13:17:44.777;NULL;NULL;Y
379;006118;51458;1.00;90.00;BAGS;Dewi;2014-09-12 14:39:51.963;NULL;NULL;Y
380;005298;99843;1.00;0.00;PCS;Wensi Saranggi;2014-09-12 15:07:08.320;NULL;NULL;Y
381;005755;61337;5.00;39.00;KGS;Swingly Boham;2014-09-12 15:35:12.000;NULL;NULL;Y
382;005179;62496;1.00;3.00;PCS;Stainly Langkay;2014-09-12 15:42:13.363;NULL;NULL;Y
383;006119;51458;3.00;89.00;BAGS;Dewi;2014-09-13 08:25:57.570;NULL;NULL;Y
384;006119;52401;3.00;238.00;SCHT;Dewi;2014-09-13 08:25:57.573;NULL;NULL;Y
385;005756;60064;3.00;59.00;SACK;Swingly Boham;2014-09-13 08:36:00.800;NULL;NULL;Y
386;005757;60783;2.00;2.00;PCS;Swingly Boham;2014-09-13 08:38:11.543;NULL;NULL;Y
387;005653;90535;2.00;6.00;REAMS;Anita Walean;2014-09-13 08:55:35.970;NULL;NULL;Y
388;005654;50620;1.00;1.00;SACKS;Anita Walean;2014-09-13 08:57:31.337;NULL;NULL;Y
389;006121;51458;3.00;89.00;BAGS;Dewi;2014-09-13 09:02:45.727;NULL;NULL;Y
390;006121;52401;2.00;238.00;SCHT;Dewi;2014-09-13 09:02:45.730;NULL;NULL;Y
391;006121;51457;20.00;170.00;PCS;Dewi;2014-09-13 09:02:45.733;NULL;NULL;Y
392;006122;51458;4.00;89.00;BAGS;Dewi;2014-09-13 09:04:23.803;NULL;NULL;Y
393;006122;51457;20.00;170.00;PCS;Dewi;2014-09-13 09:04:23.807;NULL;NULL;Y
394;006123;51458;3.00;89.00;BAGS;Dewi;2014-09-13 09:07:27.020;NULL;NULL;Y
395;006123;52401;2.00;238.00;SCHT;Dewi;2014-09-13 09:07:27.027;NULL;NULL;Y
396;006123;51457;20.00;170.00;PCS;Dewi;2014-09-13 09:07:27.027;NULL;NULL;Y
397;006124;51458;4.00;89.00;BAGS;Dewi;2014-09-13 09:09:03.353;NULL;NULL;Y
398;006124;51457;20.00;170.00;PCS;Dewi;2014-09-13 09:09:03.357;NULL;NULL;Y
399;006125;51458;4.00;89.00;BAGS;Dewi;2014-09-13 09:10:13.440;NULL;NULL;Y
400;006125;51457;6.00;170.00;PCS;Dewi;2014-09-13 09:10:13.447;NULL;NULL;Y
401;006126;10003;220.00;21.00;KGS;Dewi;2014-09-13 09:11:45.973;NULL;NULL;Y
402;006126;10004;200.00;5.00;KGS;Dewi;2014-09-13 09:11:45.977;NULL;NULL;Y
403;005758;63044;10.00;21.00;BOXES;Swingly Boham;2014-09-13 09:12:07.937;NULL;NULL;Y
404;005758;60064;2.00;56.00;SACK;Swingly Boham;2014-09-13 09:12:07.943;NULL;NULL;Y
405;005758;63061;6.00;0.00;BOX;Swingly Boham;2014-09-13 09:12:07.943;NULL;NULL;Y
406;006127;10007;6500.00;0.00;MT;Dewi;2014-09-13 09:12:49.350;NULL;NULL;Y
407;006127;10002;3000.00;57.00;MT;Dewi;2014-09-13 09:12:49.357;NULL;NULL;Y
408;006128;51458;1.00;89.00;BAGS;Dewi;2014-09-13 09:14:00.157;NULL;NULL;Y
409;006128;52401;1.00;238.00;SCHT;Dewi;2014-09-13 09:14:00.160;NULL;NULL;Y
410;006128;51457;5.00;170.00;PCS;Dewi;2014-09-13 09:14:00.160;NULL;NULL;Y
411;006129;51458;1.00;89.00;BAGS;Dewi;2014-09-13 09:15:05.313;NULL;NULL;Y
412;006129;52401;1.00;238.00;SCHT;Dewi;2014-09-13 09:15:05.317;NULL;NULL;Y
413;006129;51457;5.00;170.00;PCS;Dewi;2014-09-13 09:15:05.320;NULL;NULL;Y
414;006130;20001;4402.00;16.00;PCS;Dewi;2014-09-13 09:16:06.177;NULL;NULL;Y
415;005759;50013;1.00;2.00;TIN;Swingly Boham;2014-09-13 09:16:07.653;NULL;NULL;Y
416;005759;50055;1.00;5.00;PCS;Swingly Boham;2014-09-13 09:16:07.657;NULL;NULL;Y
417;005759;50088;1.00;0.00;PCS;Swingly Boham;2014-09-13 09:16:07.660;NULL;NULL;Y
418;006132;20002;117339.00;243.00;PCS;Dewi;2014-09-13 09:17:24.123;NULL;NULL;Y
419;006132;20010;114429.00;212.00;PCS;Dewi;2014-09-13 09:17:24.127;NULL;NULL;Y
420;006131;20035;50561.00;972.00;PCS;Dewi;2014-09-13 09:19:03.560;NULL;NULL;Y
421;005760;64614;4.00;0.00;PCS;Swingly Boham;2014-09-13 09:19:12.650;NULL;NULL;Y
422;005761;62068;4.00;4.00;SET;Irwan;2014-09-13 09:27:14.397;NULL;NULL;Y
423;005761;61412;4.00;13.00;SET;Irwan;2014-09-13 09:27:14.400;NULL;NULL;Y
424;005761;61732;1.00;7.00;TIN;Irwan;2014-09-13 09:27:14.403;NULL;NULL;Y
425;005761;65010;2.00;0.00;TIN;Irwan;2014-09-13 09:27:14.407;NULL;NULL;Y
426;006133;51458;4.00;89.00;BAGS;Dewi;2014-09-13 09:49:02.967;NULL;NULL;Y
427;006133;52401;2.00;235.00;SCHT;Dewi;2014-09-13 09:49:02.970;NULL;NULL;Y
428;5762;60099;1.00;0.00;PCS;Swingly Boham;2014-09-13 10:21:57.397;NULL;NULL;Y
429;5762;60139;1.00;54.00;PCS;Swingly Boham;2014-09-13 10:21:57.397;NULL;NULL;Y
430;005763;63286;1.00;5.00;TUBE;Swingly Boham;2014-09-13 10:25:49.797;NULL;NULL;Y
431;006134;51458;1.00;86.00;BAGS;Dewi;2014-09-13 10:26:02.323;NULL;NULL;Y
432;006135;51458;1.00;86.00;BAGS;Dewi;2014-09-13 10:28:29.927;NULL;NULL;Y
433;006135;51457;5.00;170.00;PCS;Dewi;2014-09-13 10:28:29.930;NULL;NULL;Y
434;005764;60099;1.00;0.00;PCS;Swingly Boham;2014-09-13 11:13:44.843;NULL;NULL;Y
435;005764;60139;1.00;54.00;PCS;Swingly Boham;2014-09-13 11:13:44.847;NULL;NULL;Y
436;005764;60456;1.00;2.00;ROLL;Swingly Boham;2014-09-13 11:13:44.847;NULL;NULL;Y
437;005765;64913;1.00;0.00;TIN;Swingly Boham;2014-09-13 11:50:54.620;NULL;NULL;Y
438;005765;62822;1.00;52.00;BAGS;Swingly Boham;2014-09-13 11:50:54.627;NULL;NULL;Y
439;005765;60545;1.00;-1.00;PCS;Swingly Boham;2014-09-13 11:50:54.630;NULL;NULL;Y
440;006136;50620;1.00;1.00;SACKS;Dewi;2014-09-13 14:32:38.050;NULL;NULL;Y
441;713749;51585;1.00;2.00;BTL;Dewi;2014-09-13 15:14:44.540;NULL;NULL;Y
442;713749;51488;5.00;25.00;LTR;Dewi;2014-09-13 15:14:44.543;NULL;NULL;Y
443;713754;52401;2.00;229.00;SCHT;Dewi;2014-09-13 15:15:25.727;NULL;NULL;Y
444;713745;51458;3.00;69.00;BAGS;Dewi;2014-09-13 15:16:20.910;NULL;NULL;Y
445;713745;52401;3.00;229.00;SCHT;Dewi;2014-09-13 15:16:20.913;NULL;NULL;Y
446;713748;51458;5.00;69.00;BAGS;Dewi;2014-09-13 15:17:48.327;NULL;NULL;Y
447;713748;52401;4.00;229.00;SCHT;Dewi;2014-09-13 15:17:48.330;NULL;NULL;Y
448;713748;52014;10.00;-32.00;PCS;Dewi;2014-09-13 15:17:48.333;NULL;NULL;Y
449;713748;51457;10.00;109.00;PCS;Dewi;2014-09-13 15:17:48.337;NULL;NULL;Y
450;713743;51458;5.00;69.00;BAGS;Dewi;2014-09-13 15:18:31.420;NULL;NULL;Y
451;713743;52401;2.00;229.00;SCHT;Dewi;2014-09-13 15:18:31.427;NULL;NULL;Y
452;713744;51458;1.00;69.00;BAGS;Dewi;2014-09-13 15:19:13.887;NULL;NULL;Y
453;713744;50943;1.00;14.00;PCS;Dewi;2014-09-13 15:19:13.893;NULL;NULL;Y
454;713753;51458;1.00;69.00;BAGS;Dewi;2014-09-13 15:20:06.530;NULL;NULL;Y
455;713753;51457;5.00;109.00;PCS;Dewi;2014-09-13 15:20:06.533;NULL;NULL;Y
456;206799;51458;1.00;69.00;BAGS;Irwan;2014-09-13 15:22:02.507;NULL;NULL;Y
457;713767;51458;3.00;69.00;BAGS;Dewi;2014-09-13 15:23:27.067;NULL;NULL;Y
458;713767;52401;2.00;229.00;SCHT;Dewi;2014-09-13 15:23:27.070;NULL;NULL;Y
459;713767;51457;10.00;109.00;PCS;Dewi;2014-09-13 15:23:27.073;NULL;NULL;Y
460;713767;50515;2.00;3.00;ROLL;Dewi;2014-09-13 15:23:27.077;NULL;NULL;Y
461;713770;51458;3.00;69.00;BAGS;Dewi;2014-09-13 15:23:59.773;NULL;NULL;Y
462;713770;52401;3.00;229.00;SCHT;Dewi;2014-09-13 15:23:59.780;NULL;NULL;Y
463;206793;50620;1.00;1.00;SACKS;Irwan;2014-09-13 15:26:37.997;NULL;NULL;Y
464;713772;90840;4.00;143.00;PCS;Dewi;2014-09-13 15:28:26.587;NULL;NULL;Y
465;713772;52306;3.00;13.00;PCS;Dewi;2014-09-13 15:28:26.593;NULL;NULL;Y
466;713772;50349;4.00;74.00;PCS;Dewi;2014-09-13 15:28:26.593;NULL;NULL;Y
467;713759;50003;1.00;121.00;CASE;Dewi;2014-09-13 15:29:30.793;NULL;NULL;Y
468;713773;90840;6.00;143.00;PCS;Dewi;2014-09-13 15:30:43.160;NULL;NULL;Y
469;713773;52306;4.00;13.00;PCS;Dewi;2014-09-13 15:30:43.167;NULL;NULL;Y
470;713773;50349;2.00;74.00;PCS;Dewi;2014-09-13 15:30:43.167;NULL;NULL;Y
471;713763;51458;4.00;69.00;BAGS;Dewi;2014-09-13 15:31:23.743;NULL;NULL;Y
472;713763;52401;2.00;229.00;SCHT;Dewi;2014-09-13 15:31:23.747;NULL;NULL;Y
473;206800;51458;1.00;69.00;BAGS;Irwan;2014-09-13 15:32:42.120;NULL;NULL;Y
474;713777;52614;5.00;21.00;0;Dewi;2014-09-13 15:33:37.137;NULL;NULL;Y
475;713771;52415;9.00;32.00;PCS;Dewi;2014-09-13 15:38:13.160;NULL;NULL;Y
476;713771;51355;9.00;74.00;PCS;Dewi;2014-09-13 15:38:13.167;NULL;NULL;Y
477;713769;52364;4.00;62.00;PCS;Dewi;2014-09-13 15:38:48.873;NULL;NULL;Y
478;713781;51458;4.00;69.00;BAGS;Dewi;2014-09-13 15:39:32.940;NULL;NULL;Y
479;713781;52401;2.00;229.00;SCHT;Dewi;2014-09-13 15:39:32.943;NULL;NULL;Y
480;713780;51458;3.00;69.00;BAGS;Dewi;2014-09-13 15:40:01.417;NULL;NULL;Y
481;206804;50217;15.00;149.00;PAILS;Dewi;2014-09-13 15:41:02.677;NULL;NULL;Y
482;713783;51458;3.00;69.00;BAGS;Dewi;2014-09-13 15:41:31.627;NULL;NULL;Y
483;713784;52364;1.00;62.00;PCS;Dewi;2014-09-13 15:42:21.487;NULL;NULL;Y
484;713784;90117;1.00;477.00;PCS;Dewi;2014-09-13 15:42:21.493;NULL;NULL;Y
485;713785;52364;1.00;62.00;PCS;Dewi;2014-09-13 15:43:17.607;NULL;NULL;Y
486;713785;90117;1.00;477.00;PCS;Dewi;2014-09-13 15:43:17.610;NULL;NULL;Y
487;713782;51458;2.00;69.00;BAGS;Dewi;2014-09-13 15:43:47.973;NULL;NULL;Y
488;713801;51458;3.00;69.00;BAGS;Dewi;2014-09-13 15:44:37.313;NULL;NULL;Y
489;713801;50933;2.00;29.00;PCS;Dewi;2014-09-13 15:44:37.317;NULL;NULL;Y
490;713794;51458;3.00;69.00;BAGS;Dewi;2014-09-13 15:45:09.760;NULL;NULL;Y
491;713798;51585;1.00;2.00;BTL;Dewi;2014-09-13 15:45:40.547;NULL;NULL;Y
492;713792;50003;1.00;121.00;CASE;Dewi;2014-09-13 15:46:25.693;NULL;NULL;Y
493;206814;50534;2.00;350.00;KGS;Dewi;2014-09-13 15:47:12.127;NULL;NULL;Y
494;206818;51458;2.00;69.00;BAGS;Jelita;2014-09-13 15:49:39.290;NULL;NULL;Y
495;206818;50135;2.00;18.00;PCS;Jelita;2014-09-13 15:49:39.293;NULL;NULL;Y
496;713791;50565;100.00;150.00;PCS;Dewi;2014-09-13 15:52:36.707;NULL;NULL;Y
497;713791;50688;60.00;209.00;PCS;Dewi;2014-09-13 15:52:36.710;NULL;NULL;Y
498;713793;51458;4.00;69.00;BAGS;Dewi;2014-09-13 15:53:07.867;NULL;NULL;Y
499;003141;91008;30.00;96.00;PCS;Jelita;2014-09-13 15:55:15.607;NULL;NULL;Y
500;713758;90517;1.00;-3.00;PADS;Dewi;2014-09-13 15:58:55.843;NULL;NULL;Y
501;713776;90510;1.00;40.00;PADS;Dewi;2014-09-13 16:00:02.553;NULL;NULL;Y
502;713760;90129;1.00;3.00;REAMS;Dewi;2014-09-13 16:00:38.847;NULL;NULL;Y
503;713768;90117;3.00;477.00;PCS;Dewi;2014-09-13 16:01:16.143;NULL;NULL;Y
504;713775;99979;2.00;18.00;PCS;Dewi;2014-09-13 16:02:50.517;NULL;NULL;Y
505;713775;99978;1.00;-7.00;PCS;Dewi;2014-09-13 16:02:50.520;NULL;NULL;Y
506;713789;90046;3.00;15.00;PADS;Dewi;2014-09-13 16:03:48.120;NULL;NULL;Y
507;713790;90580;50.00;-50.00;PCS;Dewi;2014-09-13 16:05:37.963;NULL;NULL;Y
508;713790;90614;2.00;11.00;PADS;Dewi;2014-09-13 16:05:37.967;NULL;NULL;Y
509;713790;90615;2.00;4.00;PADS;Dewi;2014-09-13 16:05:37.970;NULL;NULL;Y
510;713806;92134;2.00;-1.00;DOS;Dewi;2014-09-13 16:06:58.283;NULL;NULL;Y
511;713806;90080;20.00;0.00;DOS;Dewi;2014-09-13 16:06:58.287;NULL;NULL;Y
512;206798;90616;3.00;22.00;PCS;Jelita;2014-09-13 16:44:10.027;NULL;NULL;Y
513;206798;90097;2.00;0.00;PCS;Jelita;2014-09-13 16:44:10.030;NULL;NULL;Y
514;300150;90909;10.00;0.00;DOS;Jelita;2014-09-13 16:46:51.327;NULL;NULL;Y
515;300150;90789;50.00;0.00;PCS;Jelita;2014-09-13 16:46:51.333;NULL;NULL;Y
516;300150;90871;50.00;200.00;PCS;Jelita;2014-09-13 16:46:51.333;NULL;NULL;Y
517;300150;90596;3.00;-3.00;0;Jelita;2014-09-13 16:46:51.337;NULL;NULL;Y
518;300150;90299;100.00;0.00;PCS;Jelita;2014-09-13 16:46:51.337;NULL;NULL;Y
519;003788;90047;10.00;0.00;PCS;Jelita;2014-09-13 16:48:50.147;NULL;NULL;Y
520;003788;90104;5.00;47.00;PADS;Jelita;2014-09-13 16:48:50.150;NULL;NULL;Y
521;003790;99978;2.00;-7.00;PCS;Jelita;2014-09-13 17:10:20.710;NULL;NULL;Y
522;003790;90597;2.00;11.00;0;Jelita;2014-09-13 17:10:20.727;NULL;NULL;Y
523;003790;90596;3.00;-6.00;0;Jelita;2014-09-13 17:10:20.730;NULL;NULL;Y
524;005427;90597;3.00;9.00;0;Jelita;2014-09-13 17:11:38.427;NULL;NULL;Y
525;005427;90596;3.00;-9.00;0;Jelita;2014-09-13 17:11:38.430;NULL;NULL;Y
526;004326;90596;2.00;-12.00;0;Jelita;2014-09-13 17:14:23.753;NULL;NULL;Y
527;004326;90812;1.00;8.00;REAMS;Jelita;2014-09-13 17:14:23.757;NULL;NULL;Y
528;005428;90114;4.00;129.00;PADS;Jelita;2014-09-13 17:15:25.277;NULL;NULL;Y
529;005288;90373;500.00;500.00;PCS;Jelita;2014-09-13 17:16:52.653;NULL;NULL;Y
530;005288;90069;2.00;16.00;PACK;Jelita;2014-09-13 17:16:52.657;NULL;NULL;Y
531;005602;90616;2.00;19.00;PCS;Jelita;2014-09-13 17:17:46.593;NULL;NULL;Y
532;005431;90886;2.00;29.00;PCS;Jelita;2014-09-13 17:19:41.427;NULL;NULL;Y
533;005289;92540;1.00;1.00;SET;Jelita;2014-09-13 17:21:14.567;NULL;NULL;Y
534;005289;99979;3.00;16.00;PCS;Jelita;2014-09-13 17:21:14.573;NULL;NULL;Y
