id;prsnumber;canvassername;created_by;created_date;updated_by;updated_date;is_active
15679;70420018300;NULL;Denny Tuhatelu;2024-09-11 08:32:08.257;NULL;NULL;Y
15680;70420018299;NULL;Denny Tuhatelu;2024-09-11 08:32:20.953;NULL;NULL;Y
15681;70420018298;NULL;Denny Tuhatelu;2024-09-11 08:32:44.550;NULL;NULL;Y
15682;70440018292;NULL;Denny Tuhatelu;2024-09-11 08:33:22.383;NULL;NULL;Y
15683;70440018290;NULL;Denny Tuhatelu;2024-09-11 08:34:01.020;NULL;NULL;Y
15684;70460018285;NULL;Denny Tuhatelu;2024-09-11 08:34:14.913;NULL;NULL;Y
15685;70460018286;NULL;Denny Tuhatelu;2024-09-11 08:34:37.097;NULL;NULL;Y
15686;70460018287;NULL;Denny Tuhatelu;2024-09-11 08:34:57.957;NULL;NULL;Y
15687;70460018302;NULL;Denny Tuhatelu;2024-09-11 11:55:38.980;NULL;NULL;Y
15688;70460018293;NULL;Denny Tuhatelu;2024-09-11 11:56:31.177;NULL;NULL;Y
15689;70560018303;NULL;Denny Tuhatelu;2024-09-11 11:56:55.350;NULL;NULL;Y
15690;70460018305;NULL;Denny Tuhatelu;2024-09-11 11:57:20.037;NULL;NULL;Y
15691;70320018288;NULL;Denny Tuhatelu;2024-09-11 15:19:07.420;NULL;NULL;Y
15692;70460018304;NULL;Denny Tuhatelu;2024-09-11 15:19:35.470;NULL;NULL;Y
15693;70460018308;NULL;Denny Tuhatelu;2024-09-12 13:23:01.370;NULL;NULL;Y
15694;70460018307;NULL;Denny Tuhatelu;2024-09-12 13:23:31.883;NULL;NULL;Y
15695;70460018309;NULL;Denny Tuhatelu;2024-09-12 14:23:20.993;NULL;NULL;Y
15696;70440018291;NULL;Denny Tuhatelu;2024-09-12 14:23:55.787;NULL;NULL;Y
15697;70460018312;NULL;Denny Tuhatelu;2024-09-12 16:41:03.133;NULL;NULL;Y
15698;70440018315;NULL;Denny Tuhatelu;2024-09-13 09:53:46.070;NULL;NULL;Y
15699;70460018311;NULL;Denny Tuhatelu;2024-09-13 09:54:13.427;NULL;NULL;Y
15700;70460018310;NULL;Denny Tuhatelu;2024-09-13 09:54:59.440;NULL;NULL;Y
15701;70460018306;NULL;Denny Tuhatelu;2024-09-13 10:30:41.483;NULL;NULL;Y
15702;70460018314;NULL;Denny Tuhatelu;2024-09-13 16:34:22.310;NULL;NULL;Y
15703;70460018313;NULL;Denny Tuhatelu;2024-09-13 16:34:48.700;NULL;NULL;Y
15704;70460018317;NULL;Denny Tuhatelu;2024-09-13 16:35:12.427;NULL;NULL;Y
15705;70460018319;NULL;Denny Tuhatelu;2024-09-17 10:02:11.030;NULL;NULL;Y
15706;70460018318;NULL;Denny Tuhatelu;2024-09-17 10:02:49.840;NULL;NULL;Y
15707;70460018320;NULL;Denny Tuhatelu;2024-09-17 10:03:20.660;NULL;NULL;Y
15708;70460018321;NULL;Denny Tuhatelu;2024-09-17 13:47:23.750;NULL;NULL;Y
15709;70460018322;NULL;Denny Tuhatelu;2024-09-17 13:47:51.083;NULL;NULL;Y
15710;70460018324;NULL;Denny Tuhatelu;2024-09-17 17:20:28.807;NULL;NULL;Y
15711;70460018326;NULL;Denny Tuhatelu;2024-09-17 17:20:49.757;NULL;NULL;Y
15712;70460018325;NULL;Denny Tuhatelu;2024-09-17 17:21:13.253;NULL;NULL;Y
15713;70460018327;NULL;Denny Tuhatelu;2024-09-17 17:21:37.397;NULL;NULL;Y
15714;70460018328;NULL;Denny Tuhatelu;2024-09-17 17:22:00.740;NULL;NULL;Y
15715;70420018333;NULL;Denny Tuhatelu;2024-09-18 14:37:07.563;NULL;NULL;Y
15716;70420018332;NULL;Denny Tuhatelu;2024-09-18 14:37:35.870;NULL;NULL;Y
15717;70420018334;NULL;Denny Tuhatelu;2024-09-18 14:38:52.973;NULL;NULL;Y
15718;70460018337;NULL;Denny Tuhatelu;2024-09-18 16:22:19.990;NULL;NULL;Y
15719;70460018331;NULL;Denny Tuhatelu;2024-09-18 17:22:53.113;NULL;NULL;Y
15720;70460018336;NULL;Denny Tuhatelu;2024-09-18 17:23:21.130;NULL;NULL;Y
15721;70460018323;NULL;Denny Tuhatelu;2024-09-18 17:23:44.053;NULL;NULL;Y
15722;70440018330;NULL;Denny Tuhatelu;2024-09-20 09:36:04.827;NULL;NULL;Y
15723;70460018341;NULL;Denny Tuhatelu;2024-09-20 09:36:25.583;NULL;NULL;Y
15724;70560018343;NULL;Denny Tuhatelu;2024-09-20 11:32:23.607;NULL;NULL;Y
15725;70460018345;NULL;Denny Tuhatelu;2024-09-20 14:42:19.310;NULL;NULL;Y
15726;70320018346;NULL;Denny Tuhatelu;2024-09-20 14:42:46.147;NULL;NULL;Y
15727;70460018348;NULL;Denny Tuhatelu;2024-09-23 10:30:38.323;NULL;NULL;Y
15728;70420018338;NULL;Denny Tuhatelu;2024-09-24 15:28:56.480;NULL;NULL;Y
15729;70420018339;NULL;Denny Tuhatelu;2024-09-24 15:29:14.220;NULL;NULL;Y
15730;70460018347;NULL;Denny Tuhatelu;2024-09-24 17:02:36.583;NULL;NULL;Y
15731;70460018354;NULL;Denny Tuhatelu;2024-09-24 17:02:50.003;NULL;NULL;Y
15732;70320018361;NULL;Denny Tuhatelu;2024-09-25 08:34:56.507;NULL;NULL;Y
15733;70460018353;NULL;Denny Tuhatelu;2024-09-25 08:35:23.037;NULL;NULL;Y
15734;70420018362;NULL;Denny Tuhatelu;2024-09-25 10:20:48.040;NULL;NULL;Y
15735;70560018364;NULL;Denny Tuhatelu;2024-09-26 10:11:14.937;NULL;NULL;Y
15736;70420018356;NULL;Denny Tuhatelu;2024-09-26 16:44:35.680;NULL;NULL;Y
15737;70420018360;NULL;Denny Tuhatelu;2024-09-26 16:45:00.140;NULL;NULL;Y
15738;70420018359;NULL;Denny Tuhatelu;2024-09-26 16:45:26.453;NULL;NULL;Y
15739;70420018358;NULL;Denny Tuhatelu;2024-09-26 16:45:56.703;NULL;NULL;Y
15740;70420018357;NULL;Denny Tuhatelu;2024-09-26 16:46:19.420;NULL;NULL;Y
15741;70440018381;NULL;Denny Tuhatelu;2024-09-26 17:05:47.030;NULL;NULL;Y
15742;70440018329;NULL;Denny Tuhatelu;2024-09-27 11:22:42.680;NULL;NULL;Y
15743;70420018383;NULL;Denny Tuhatelu;2024-09-27 13:35:46.253;NULL;NULL;Y
15744;70420018376;NULL;Denny Tuhatelu;2024-09-27 13:36:15.940;NULL;NULL;Y
15745;70460018367;NULL;Denny Tuhatelu;2024-09-27 13:36:49.097;NULL;NULL;Y
15746;70460018366;NULL;Denny Tuhatelu;2024-09-27 13:37:21.910;NULL;NULL;Y
15747;70460018384;NULL;Denny Tuhatelu;2024-09-27 13:37:49.580;NULL;NULL;Y
15748;70460018379;NULL;Denny Tuhatelu;2024-09-27 13:39:06.893;NULL;NULL;Y
15749;70460018365;NULL;Denny Tuhatelu;2024-09-27 13:39:32.037;NULL;NULL;Y
15750;70460018377;NULL;Denny Tuhatelu;2024-09-27 13:39:59.130;NULL;NULL;Y
15751;70460018380;NULL;Denny Tuhatelu;2024-09-27 13:42:03.773;NULL;NULL;Y
15752;70460018382;NULL;Denny Tuhatelu;2024-09-27 13:42:34.003;NULL;NULL;Y
15753;70460018363;NULL;Denny Tuhatelu;2024-09-27 13:43:03.773;NULL;NULL;Y
15754;70420018386;NULL;Denny Tuhatelu;2024-09-27 14:35:59.130;NULL;NULL;Y
15755;70420018375;NULL;Denny Tuhatelu;2024-09-27 16:40:11.353;NULL;NULL;Y
15756;70420018374;NULL;Denny Tuhatelu;2024-09-27 16:40:36.473;NULL;NULL;Y
15757;70420018371;NULL;Denny Tuhatelu;2024-09-27 16:40:57.570;NULL;NULL;Y
15758;70420018373;NULL;Denny Tuhatelu;2024-09-27 16:41:17.133;NULL;NULL;Y
15759;70420018372;NULL;Denny Tuhatelu;2024-09-27 16:42:05.990;NULL;NULL;Y
15760;70420018370;NULL;Denny Tuhatelu;2024-09-27 16:42:29.457;NULL;NULL;Y
15761;70420018369;NULL;Denny Tuhatelu;2024-09-27 16:42:50.533;NULL;NULL;Y
15762;70460018388;NULL;Denny Tuhatelu;2024-09-30 13:53:50.327;NULL;NULL;Y
15763;70460018390;NULL;Denny Tuhatelu;2024-09-30 17:06:19.807;NULL;NULL;Y
15764;70460018392;NULL;Denny Tuhatelu;2024-10-02 10:01:37.967;NULL;NULL;Y
15765;70460018393;NULL;Denny Tuhatelu;2024-10-02 10:02:08.393;NULL;NULL;Y
15766;70460018394;NULL;Denny Tuhatelu;2024-10-02 10:02:39.050;NULL;NULL;Y
15767;70440018389;NULL;Denny Tuhatelu;2024-10-02 10:03:07.917;NULL;NULL;Y
15768;70440018395;NULL;Denny Tuhatelu;2024-10-02 12:00:28.637;NULL;NULL;Y
15769;70440018397;NULL;Denny Tuhatelu;2024-10-02 12:00:50.160;NULL;NULL;Y
15770;70460018408;NULL;Denny Tuhatelu;2024-10-02 17:24:32.197;NULL;NULL;Y
15771;70320018399;NULL;Denny Tuhatelu;2024-10-03 09:56:33.970;NULL;NULL;Y
15772;70420018405;NULL;Denny Tuhatelu;2024-10-03 15:30:28.180;NULL;NULL;Y
15773;70460018396;NULL;Denny Tuhatelu;2024-10-03 15:30:44.360;NULL;NULL;Y
15774;70460018409;NULL;Denny Tuhatelu;2024-10-03 15:31:07.927;NULL;NULL;Y
15775;70420018403;NULL;Denny Tuhatelu;2024-10-03 15:31:28.847;NULL;NULL;Y
15776;70420018406;NULL;Denny Tuhatelu;2024-10-03 15:31:49.003;NULL;NULL;Y
15777;70420018402;NULL;Denny Tuhatelu;2024-10-03 15:32:02.053;NULL;NULL;Y
15778;70420018401;NULL;Denny Tuhatelu;2024-10-03 15:32:15.580;NULL;NULL;Y
15779;70420018400;NULL;Denny Tuhatelu;2024-10-03 15:32:31.460;NULL;NULL;Y
15780;70440018412;NULL;Denny Tuhatelu;2024-10-04 13:32:30.567;NULL;NULL;Y
15781;70460018419;NULL;Denny Tuhatelu;2024-10-04 14:31:11.230;NULL;NULL;Y
15782;70460018416;NULL;Denny Tuhatelu;2024-10-04 14:32:01.170;NULL;NULL;Y
15783;70460018417;NULL;Denny Tuhatelu;2024-10-04 14:32:26.657;NULL;NULL;Y
15784;70460018413;NULL;Denny Tuhatelu;2024-10-04 14:32:57.470;NULL;NULL;Y
15785;70460018418;NULL;Denny Tuhatelu;2024-10-04 14:33:30.797;NULL;NULL;Y
15786;70460018420;NULL;Denny Tuhatelu;2024-10-04 14:34:23.130;NULL;NULL;Y
15787;70460018407;NULL;Denny Tuhatelu;2024-10-04 17:00:16.787;NULL;NULL;Y
15788;70460018429;NULL;Denny Tuhatelu;2024-10-07 10:02:52.420;NULL;NULL;Y
15789;70520018430;NULL;Denny Tuhatelu;2024-10-07 10:13:30.917;NULL;NULL;Y
15790;70440018410;NULL;Denny Tuhatelu;2024-10-07 11:25:51.980;NULL;NULL;Y
15791;70460018378;NULL;Denny Tuhatelu;2024-10-07 16:27:45.413;NULL;NULL;Y
15792;70460018431;NULL;Denny Tuhatelu;2024-10-07 16:47:42.927;NULL;NULL;Y
15793;70460018434;NULL;Denny Tuhatelu;2024-10-07 16:48:33.517;NULL;NULL;Y
15794;70460018432;NULL;Denny Tuhatelu;2024-10-07 16:49:09.690;NULL;NULL;Y
15795;70420018428;NULL;Denny Tuhatelu;2024-10-07 16:49:46.220;NULL;NULL;Y
15796;70420018426;NULL;Denny Tuhatelu;2024-10-07 16:50:07.720;NULL;NULL;Y
15797;70420018427;NULL;Denny Tuhatelu;2024-10-07 16:50:26.847;NULL;NULL;Y
15798;70420018424;NULL;Denny Tuhatelu;2024-10-07 16:50:49.660;NULL;NULL;Y
15799;70420018425;NULL;Denny Tuhatelu;2024-10-07 16:51:16.550;NULL;NULL;Y
15800;70420018422;NULL;Denny Tuhatelu;2024-10-07 16:51:50.220;NULL;NULL;Y
15801;70420018423;NULL;Denny Tuhatelu;2024-10-07 16:52:15.127;NULL;NULL;Y
15802;70420018421;NULL;Denny Tuhatelu;2024-10-07 17:43:10.517;NULL;NULL;Y
15803;70460018433;NULL;Denny Tuhatelu;2024-10-08 15:48:32.603;NULL;NULL;Y
15804;70440018436;NULL;Denny Tuhatelu;2024-10-08 16:03:29.343;NULL;NULL;Y
15805;70520018439;NULL;Denny Tuhatelu;2024-10-08 16:18:32.003;NULL;NULL;Y
15806;70420018437;NULL;Denny Tuhatelu;2024-10-08 16:59:51.237;NULL;NULL;Y
15807;70420018438;NULL;Denny Tuhatelu;2024-10-08 17:00:26.397;NULL;NULL;Y
15808;70420018443;NULL;Denny Tuhatelu;2024-10-10 15:04:47.030;NULL;NULL;Y
15809;70420018444;NULL;Denny Tuhatelu;2024-10-10 15:05:24.143;NULL;NULL;Y
15810;70420018445;NULL;Denny Tuhatelu;2024-10-10 15:05:52.613;NULL;NULL;Y
15811;70460018442;NULL;Denny Tuhatelu;2024-10-10 15:06:22.720;NULL;NULL;Y
15812;70420018451;NULL;Denny Tuhatelu;2024-10-11 09:30:21.290;NULL;NULL;Y
15813;70460018448;NULL;Denny Tuhatelu;2024-10-11 09:30:39.600;NULL;NULL;Y
15814;70460018447;NULL;Denny Tuhatelu;2024-10-11 09:31:11.283;NULL;NULL;Y
15815;70460018435;NULL;Denny Tuhatelu;2024-10-11 09:31:40.143;NULL;NULL;Y
15816;70460018450;NULL;Denny Tuhatelu;2024-10-11 09:32:08.103;NULL;NULL;Y
15817;70320018440;NULL;Denny Tuhatelu;2024-10-11 09:32:32.050;NULL;NULL;Y
15818;70460018449;NULL;Denny Tuhatelu;2024-10-11 09:33:18.347;NULL;NULL;Y
15819;70460018455;NULL;Denny Tuhatelu;2024-10-14 10:16:32.853;NULL;NULL;Y
15820;70460018456;NULL;Denny Tuhatelu;2024-10-14 10:17:13.457;NULL;NULL;Y
15821;70460018457;NULL;Denny Tuhatelu;2024-10-14 10:17:46.890;NULL;NULL;Y
15822;70460018464;NULL;Denny Tuhatelu;2024-10-14 10:18:21.470;NULL;NULL;Y
15823;70420018453;NULL;Denny Tuhatelu;2024-10-14 14:01:58.567;NULL;NULL;Y
15824;70420018454;NULL;Denny Tuhatelu;2024-10-14 14:02:22.190;NULL;NULL;Y
15825;70460018465;NULL;Denny Tuhatelu;2024-10-14 14:02:50.030;NULL;NULL;Y
15826;70460018466;NULL;Denny Tuhatelu;2024-10-15 14:08:32.817;NULL;NULL;Y
15827;70560018470;NULL;Denny Tuhatelu;2024-10-16 13:20:31.460;NULL;NULL;Y
15828;70420018471;NULL;Denny Tuhatelu;2024-10-17 14:09:51.017;NULL;NULL;Y
15829;70460018474;NULL;Denny Tuhatelu;2024-10-17 14:10:17.987;NULL;NULL;Y
15830;70460018475;NULL;Denny Tuhatelu;2024-10-17 14:10:48.550;NULL;NULL;Y
15831;70460018476;NULL;Denny Tuhatelu;2024-10-17 14:11:14.640;NULL;NULL;Y
15832;70480018477;NULL;Denny Tuhatelu;2024-10-17 14:11:43.147;NULL;NULL;Y
15833;70420018472;NULL;Denny Tuhatelu;2024-10-18 11:58:07.520;NULL;NULL;Y
15834;70420018479;NULL;Denny Tuhatelu;2024-10-18 11:58:49.507;NULL;NULL;Y
15835;70420018480;NULL;Denny Tuhatelu;2024-10-18 11:59:45.270;NULL;NULL;Y
15836;70440018481;NULL;Denny Tuhatelu;2024-10-18 12:00:35.130;NULL;NULL;Y
15837;70460018467;NULL;Denny Tuhatelu;2024-10-18 14:42:33.210;NULL;NULL;Y
15838;70460018482;NULL;Denny Tuhatelu;2024-10-18 17:01:56.577;NULL;NULL;Y
15839;70460018483;NULL;Denny Tuhatelu;2024-10-21 11:15:04.510;NULL;NULL;Y
15840;70460018485;NULL;Denny Tuhatelu;2024-10-21 13:54:33.030;NULL;NULL;Y
15841;70460018484;NULL;Denny Tuhatelu;2024-10-21 13:55:02.080;NULL;NULL;Y
15842;70460018486;NULL;Denny Tuhatelu;2024-10-21 15:28:27.180;NULL;NULL;Y
15843;70440018497;NULL;Denny Tuhatelu;2024-10-23 09:30:31.683;NULL;NULL;Y
15844;70420018492;NULL;Denny Tuhatelu;2024-10-23 09:31:20.537;NULL;NULL;Y
15845;70420018491;NULL;Denny Tuhatelu;2024-10-23 09:31:52.300;NULL;NULL;Y
15846;70420018490;NULL;Denny Tuhatelu;2024-10-23 09:32:22.253;NULL;NULL;Y
15847;70420018489;NULL;Denny Tuhatelu;2024-10-23 09:32:51.710;NULL;NULL;Y
15848;70420018488;NULL;Denny Tuhatelu;2024-10-23 09:33:16.207;NULL;NULL;Y
15849;70440018498;NULL;Denny Tuhatelu;2024-10-23 09:33:58.480;NULL;NULL;Y
15850;70420018499;NULL;Denny Tuhatelu;2024-10-23 10:18:47.400;NULL;NULL;Y
15851;70460018496;NULL;Denny Tuhatelu;2024-10-23 10:44:38.037;NULL;NULL;Y
15852;70460018487;NULL;Denny Tuhatelu;2024-10-23 11:43:04.827;NULL;NULL;Y
15853;70460018495;NULL;Denny Tuhatelu;2024-10-23 14:50:57.970;NULL;NULL;Y
15854;70460018462;NULL;Denny Tuhatelu;2024-10-23 14:51:24.193;NULL;NULL;Y
15855;70460018503;NULL;Denny Tuhatelu;2024-10-24 17:26:18.940;NULL;NULL;Y
15856;70460018508;NULL;Denny Tuhatelu;2024-10-25 13:34:03.247;NULL;NULL;Y
15857;70460018507;NULL;Denny Tuhatelu;2024-10-25 13:34:37.347;NULL;NULL;Y
15858;70460018506;NULL;Denny Tuhatelu;2024-10-25 13:35:06.837;NULL;NULL;Y
15859;70460018509;NULL;Denny Tuhatelu;2024-10-28 11:35:36.500;NULL;NULL;Y
15860;70460018512;NULL;Denny Tuhatelu;2024-10-28 11:36:01.483;NULL;NULL;Y
15861;70460018511;NULL;Denny Tuhatelu;2024-10-28 11:36:27.857;NULL;NULL;Y
15862;70460018513;NULL;Denny Tuhatelu;2024-10-28 11:36:54.560;NULL;NULL;Y
15863;70420018505;NULL;Denny Tuhatelu;2024-10-28 11:37:20.170;NULL;NULL;Y
15864;70420018504;NULL;Denny Tuhatelu;2024-10-28 11:37:44.327;NULL;NULL;Y
15865;70460018514;NULL;Denny Tuhatelu;2024-10-28 11:38:36.590;NULL;NULL;Y
15866;70460018515;NULL;Denny Tuhatelu;2024-10-28 16:09:01.403;NULL;NULL;Y
15867;70460018516;NULL;Denny Tuhatelu;2024-10-28 16:09:41.903;NULL;NULL;Y
15868;70460018463;NULL;Denny Tuhatelu;2024-10-28 16:10:11.200;NULL;NULL;Y
15869;70460018518;NULL;Denny Tuhatelu;2024-10-29 15:14:13.640;NULL;NULL;Y
15870;70460018517;NULL;Denny Tuhatelu;2024-10-29 16:19:26.920;NULL;NULL;Y
15871;70440018523;NULL;Denny Tuhatelu;2024-10-30 09:42:01.577;NULL;NULL;Y
15872;70460018520;NULL;Denny Tuhatelu;2024-10-30 13:11:09.890;NULL;NULL;Y
15873;70440018524;NULL;Denny Tuhatelu;2024-10-30 13:11:39.450;NULL;NULL;Y
15874;70440018525;NULL;Denny Tuhatelu;2024-10-30 13:12:15.640;NULL;NULL;Y
15875;70460018522;NULL;Denny Tuhatelu;2024-10-30 13:12:52.297;NULL;NULL;Y
15876;70460018521;NULL;Denny Tuhatelu;2024-10-30 13:13:34.013;NULL;NULL;Y
15877;70460018526;NULL;Denny Tuhatelu;2024-10-30 16:09:53.640;NULL;NULL;Y
15878;70560018527;NULL;Denny Tuhatelu;2024-10-31 10:35:31.607;NULL;NULL;Y
15879;70460018534;NULL;Denny Tuhatelu;2024-10-31 13:59:29.153;NULL;NULL;Y
15880;70460018533;NULL;Denny Tuhatelu;2024-10-31 17:06:26.590;NULL;NULL;Y
15881;70460018528;NULL;Denny Tuhatelu;2024-10-31 17:06:40.153;NULL;NULL;Y
15882;70420018529;NULL;Denny Tuhatelu;2024-10-31 17:06:52.700;NULL;NULL;Y
15883;70420018530;NULL;Denny Tuhatelu;2024-10-31 17:07:10.030;NULL;NULL;Y
15884;70420018531;NULL;Denny Tuhatelu;2024-10-31 17:11:23.653;NULL;NULL;Y
15885;70480018535;NULL;Denny Tuhatelu;2024-11-01 11:19:22.250;NULL;NULL;Y
15886;70480018536;NULL;Denny Tuhatelu;2024-11-01 11:19:53.433;NULL;NULL;Y
15887;70480018532;NULL;Denny Tuhatelu;2024-11-01 15:23:18.793;NULL;NULL;Y
15888;70320018537;NULL;Denny Tuhatelu;2024-11-01 17:16:45.763;NULL;NULL;Y
15889;70460018539;NULL;Denny Tuhatelu;2024-11-04 11:54:33.467;NULL;NULL;Y
15890;70460018538;NULL;Denny Tuhatelu;2024-11-04 11:55:10.903;NULL;NULL;Y
15891;70320018541;NULL;Denny Tuhatelu;2024-11-04 13:51:28.857;NULL;NULL;Y
15892;70460018468;NULL;Denny Tuhatelu;2024-11-06 14:49:03.280;NULL;NULL;Y
15893;70460018542;NULL;Denny Tuhatelu;2024-11-06 14:49:46.280;NULL;NULL;Y
15894;70460018543;NULL;Denny Tuhatelu;2024-11-06 14:50:12.873;NULL;NULL;Y
15895;70420018552;NULL;Denny Tuhatelu;2024-11-07 11:21:58.547;NULL;NULL;Y
15896;70420018548;NULL;Denny Tuhatelu;2024-11-07 11:22:25.467;NULL;NULL;Y
15897;70420018549;NULL;Denny Tuhatelu;2024-11-07 11:22:54.933;NULL;NULL;Y
15898;70420018551;NULL;Denny Tuhatelu;2024-11-08 10:29:49.467;NULL;NULL;Y
15899;70460018553;NULL;Denny Tuhatelu;2024-11-08 10:30:41.607;NULL;NULL;Y
15900;70460018544;NULL;Denny Tuhatelu;2024-11-08 10:32:32.107;NULL;NULL;Y
15901;70420018547;NULL;Denny Tuhatelu;2024-11-08 10:33:11.873;NULL;NULL;Y
15902;70500018554;NULL;Denny Tuhatelu;2024-11-08 10:35:22.310;NULL;NULL;Y
15903;70420018558;NULL;Denny Tuhatelu;2024-11-11 13:39:53.153;NULL;NULL;Y
15904;70420018557;NULL;Denny Tuhatelu;2024-11-11 13:40:18.710;NULL;NULL;Y
15905;70420018559;NULL;Denny Tuhatelu;2024-11-11 13:40:43.583;NULL;NULL;Y
15906;70420018556;NULL;Denny Tuhatelu;2024-11-11 13:41:07.333;NULL;NULL;Y
15907;70460018555;NULL;Denny Tuhatelu;2024-11-11 13:41:35.100;NULL;NULL;Y
15908;70460018550;NULL;Denny Tuhatelu;2024-11-11 13:42:00.223;NULL;NULL;Y
15909;70460018562;NULL;Denny Tuhatelu;2024-11-12 14:55:16.250;NULL;NULL;Y
15910;70420018571;NULL;Denny Tuhatelu;2024-11-13 09:37:57.293;NULL;NULL;Y
15911;70460018569;NULL;Denny Tuhatelu;2024-11-13 09:47:27.107;NULL;NULL;Y
15912;70460018546;NULL;Denny Tuhatelu;2024-11-13 10:35:20.220;NULL;NULL;Y
15913;70460018545;NULL;Denny Tuhatelu;2024-11-13 10:36:10.800;NULL;NULL;Y
15914;70440018574;NULL;Denny Tuhatelu;2024-11-13 16:24:12.267;NULL;NULL;Y
15915;70460018567;NULL;Denny Tuhatelu;2024-11-13 16:24:54.900;NULL;NULL;Y
15916;70460018563;NULL;Denny Tuhatelu;2024-11-13 16:25:30.300;NULL;NULL;Y
15917;70460018577;NULL;Denny Tuhatelu;2024-11-14 16:15:10.267;NULL;NULL;Y
15918;70460018578;NULL;Denny Tuhatelu;2024-11-14 16:15:37.303;NULL;NULL;Y
15919;70460018576;NULL;Denny Tuhatelu;2024-11-14 16:16:09.757;NULL;NULL;Y
15920;70460018561;NULL;Denny Tuhatelu;2024-11-14 16:16:35.003;NULL;NULL;Y
15921;70460018572;NULL;Denny Tuhatelu;2024-11-14 16:17:05.410;NULL;NULL;Y
15922;70460018579;NULL;Denny Tuhatelu;2024-11-14 17:34:16.670;NULL;NULL;Y
15923;70460018580;NULL;Denny Tuhatelu;2024-11-14 17:34:38.550;NULL;NULL;Y
15924;70460018575;NULL;Denny Tuhatelu;2024-11-15 11:21:25.960;NULL;NULL;Y
15925;70460018582;NULL;Denny Tuhatelu;2024-11-15 17:27:58.653;NULL;NULL;Y
15926;70460018592;NULL;Denny Tuhatelu;2024-11-18 10:40:53.037;NULL;NULL;Y
15927;70460018593;NULL;Denny Tuhatelu;2024-11-18 10:50:12.057;NULL;NULL;Y
15928;70460018581;NULL;Denny Tuhatelu;2024-11-18 10:50:39.960;NULL;NULL;Y
15929;70460018587;NULL;Denny Tuhatelu;2024-11-18 10:51:35.473;NULL;NULL;Y
15930;70460018584;NULL;Denny Tuhatelu;2024-11-18 10:53:35.540;NULL;NULL;Y
15931;70460018583;NULL;Denny Tuhatelu;2024-11-18 10:54:00.320;NULL;NULL;Y
15932;70460018585;NULL;Denny Tuhatelu;2024-11-18 10:54:30.800;NULL;NULL;Y
15933;70460018586;NULL;Denny Tuhatelu;2024-11-18 10:55:29.600;NULL;NULL;Y
15934;70320018594;NULL;Denny Tuhatelu;2024-11-18 12:57:23.223;NULL;NULL;Y
15935;70320018595;NULL;Denny Tuhatelu;2024-11-18 12:58:04.730;NULL;NULL;Y
15936;70460018573;NULL;Denny Tuhatelu;2024-11-18 14:18:50.497;NULL;NULL;Y
15937;70460018600;NULL;Denny Tuhatelu;2024-11-19 14:48:35.217;NULL;NULL;Y
15938;70460018599;NULL;Denny Tuhatelu;2024-11-19 14:49:04.133;NULL;NULL;Y
15939;70460018598;NULL;Denny Tuhatelu;2024-11-19 14:49:41.040;NULL;NULL;Y
15940;70420018589;NULL;Denny Tuhatelu;2024-11-20 11:40:56.130;NULL;NULL;Y
15941;70420018588;NULL;Denny Tuhatelu;2024-11-20 11:41:36.447;NULL;NULL;Y
15942;70420018590;NULL;Denny Tuhatelu;2024-11-20 11:42:18.027;NULL;NULL;Y
15943;70420018591;NULL;Denny Tuhatelu;2024-11-20 11:43:02.863;NULL;NULL;Y
15944;70420018565;NULL;Denny Tuhatelu;2024-11-20 11:44:08.533;NULL;NULL;Y
15945;70420018566;NULL;Denny Tuhatelu;2024-11-20 11:44:48.460;NULL;NULL;Y
15946;70420018568;NULL;Denny Tuhatelu;2024-11-20 11:45:30.673;NULL;NULL;Y
15947;70420018564;NULL;Denny Tuhatelu;2024-11-20 11:46:24.833;NULL;NULL;Y
15948;70460018605;NULL;Denny Tuhatelu;2024-11-20 14:18:51.857;NULL;NULL;Y
15949;70460018604;NULL;Denny Tuhatelu;2024-11-20 14:19:25.677;NULL;NULL;Y
15950;70460018609;NULL;Denny Tuhatelu;2024-11-20 14:20:06.787;NULL;NULL;Y
15951;70460018615;NULL;Denny Tuhatelu;2024-11-20 14:20:32.220;NULL;NULL;Y
15952;70460018614;NULL;Denny Tuhatelu;2024-11-20 14:21:00.207;NULL;NULL;Y
15953;70460018458;NULL;Denny Tuhatelu;2024-11-20 14:21:34.867;Rudy Mandagie;2024-11-25 17:51:01.560;N
15954;70460018459;NULL;Denny Tuhatelu;2024-11-20 14:22:14.943;NULL;NULL;Y
15955;70460018602;NULL;Denny Tuhatelu;2024-11-20 14:22:42.300;NULL;NULL;Y
15956;70460018603;NULL;Denny Tuhatelu;2024-11-20 14:23:07.520;NULL;NULL;Y
15957;70460018597;NULL;Denny Tuhatelu;2024-11-20 14:37:59.957;NULL;NULL;Y
15958;70420018612;NULL;Denny Tuhatelu;2024-11-20 14:39:41.067;NULL;NULL;Y
15959;70420018613;NULL;Denny Tuhatelu;2024-11-20 14:40:19.003;NULL;NULL;Y
15960;70460018606;NULL;Denny Tuhatelu;2024-11-21 14:16:40.733;NULL;NULL;Y
15961;70460018607;NULL;Denny Tuhatelu;2024-11-21 14:17:25.833;NULL;NULL;Y
15962;70420018596;NULL;Denny Tuhatelu;2024-11-22 10:20:23.293;NULL;NULL;Y
